delta_1_volume,delta_2_volume,delta_3_volume,delta_4_volume,delta_5_volume,is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_1_has_etc,pre_1_vehicle_model_0,pre_1_vehicle_model_1,pre_1_vehicle_model_2,pre_1_vehicle_model_3,pre_1_vehicle_model_4,pre_1_vehicle_model_5,pre_1_vehicle_model_6,pre_1_vehicle_model_7,pre_1_vehicle_type_0,pre_1_vehicle_type_1,pre_2,pre_2_has_etc,pre_2_vehicle_model_0,pre_2_vehicle_model_1,pre_2_vehicle_model_2,pre_2_vehicle_model_3,pre_2_vehicle_model_4,pre_2_vehicle_model_5,pre_2_vehicle_model_6,pre_2_vehicle_model_7,pre_2_vehicle_type_0,pre_2_vehicle_type_1,pre_3,pre_3_has_etc,pre_3_vehicle_model_0,pre_3_vehicle_model_1,pre_3_vehicle_model_2,pre_3_vehicle_model_3,pre_3_vehicle_model_4,pre_3_vehicle_model_5,pre_3_vehicle_model_6,pre_3_vehicle_model_7,pre_3_vehicle_type_0,pre_3_vehicle_type_1,pre_4,pre_4_has_etc,pre_4_vehicle_model_0,pre_4_vehicle_model_1,pre_4_vehicle_model_2,pre_4_vehicle_model_3,pre_4_vehicle_model_4,pre_4_vehicle_model_5,pre_4_vehicle_model_6,pre_4_vehicle_model_7,pre_4_vehicle_type_0,pre_4_vehicle_type_1,pre_5,pre_5_has_etc,pre_5_vehicle_model_0,pre_5_vehicle_model_1,pre_5_vehicle_model_2,pre_5_vehicle_model_3,pre_5_vehicle_model_4,pre_5_vehicle_model_5,pre_5_vehicle_model_6,pre_5_vehicle_model_7,pre_5_vehicle_type_0,pre_5_vehicle_type_1,pre_6,pre_6_has_etc,pre_6_vehicle_model_0,pre_6_vehicle_model_1,pre_6_vehicle_model_2,pre_6_vehicle_model_3,pre_6_vehicle_model_4,pre_6_vehicle_model_5,pre_6_vehicle_model_6,pre_6_vehicle_model_7,pre_6_vehicle_type_0,pre_6_vehicle_type_1,pre_avg,starttime,volume
"-10.0","7.0","2.0","10.0","13.0","0.0","0.0","0.0","0.0","0.0","1.0","77.0","19.0","0.0","59.0","17.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","67.0","15.0","0.0","58.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","74.0","14.0","0.0","62.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","76.0","16.0","0.0","66.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","86.0","23.0","0.0","85.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","99.0","22.0","0.0","86.0","12.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","79.0","2016-09-19 18:40:00","49.0"
"-2.0","23.0","25.0","7.0","7.0","1.0","0.0","0.0","0.0","0.0","0.0","33.0","3.0","0.0","29.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.0","7.0","0.0","26.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","54.0","13.0","0.0","48.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","79.0","28.0","0.0","71.0","7.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","86.0","34.0","0.0","78.0","7.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","93.0","36.0","0.0","81.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","62.0","2016-09-20 08:00:00","112.0"
"-2.0","23.0","25.0","7.0","7.0","0.0","1.0","0.0","0.0","0.0","0.0","33.0","3.0","0.0","29.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.0","7.0","0.0","26.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","54.0","13.0","0.0","48.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","79.0","28.0","0.0","71.0","7.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","86.0","34.0","0.0","78.0","7.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","93.0","36.0","0.0","81.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","62.0","2016-09-20 08:20:00","111.0"
"-2.0","23.0","25.0","7.0","7.0","0.0","0.0","1.0","0.0","0.0","0.0","33.0","3.0","0.0","29.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.0","7.0","0.0","26.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","54.0","13.0","0.0","48.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","79.0","28.0","0.0","71.0","7.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","86.0","34.0","0.0","78.0","7.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","93.0","36.0","0.0","81.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","62.0","2016-09-20 08:40:00","112.0"
"-2.0","23.0","25.0","7.0","7.0","0.0","0.0","0.0","1.0","0.0","0.0","33.0","3.0","0.0","29.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.0","7.0","0.0","26.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","54.0","13.0","0.0","48.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","79.0","28.0","0.0","71.0","7.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","86.0","34.0","0.0","78.0","7.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","93.0","36.0","0.0","81.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","62.0","2016-09-20 09:00:00","105.0"
"-2.0","23.0","25.0","7.0","7.0","0.0","0.0","0.0","0.0","1.0","0.0","33.0","3.0","0.0","29.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.0","7.0","0.0","26.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","54.0","13.0","0.0","48.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","79.0","28.0","0.0","71.0","7.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","86.0","34.0","0.0","78.0","7.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","93.0","36.0","0.0","81.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","62.0","2016-09-20 09:20:00","99.0"
"-2.0","23.0","25.0","7.0","7.0","0.0","0.0","0.0","0.0","0.0","1.0","33.0","3.0","0.0","29.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.0","7.0","0.0","26.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","54.0","13.0","0.0","48.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","79.0","28.0","0.0","71.0","7.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","86.0","34.0","0.0","78.0","7.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","93.0","36.0","0.0","81.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","62.0","2016-09-20 09:40:00","87.0"
"7.0","0.0","13.0","-6.0","-12.0","1.0","0.0","0.0","0.0","0.0","0.0","62.0","15.0","0.0","52.0","9.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","69.0","16.0","0.0","64.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.0","10.0","0.0","59.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","82.0","18.0","0.0","68.0","11.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","76.0","16.0","0.0","69.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","64.0","20.0","0.0","55.0","6.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","70.0","2016-09-20 17:00:00","82.0"
"7.0","0.0","13.0","-6.0","-12.0","0.0","1.0","0.0","0.0","0.0","0.0","62.0","15.0","0.0","52.0","9.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","69.0","16.0","0.0","64.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.0","10.0","0.0","59.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","82.0","18.0","0.0","68.0","11.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","76.0","16.0","0.0","69.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","64.0","20.0","0.0","55.0","6.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","70.0","2016-09-20 17:20:00","86.0"
"7.0","0.0","13.0","-6.0","-12.0","0.0","0.0","1.0","0.0","0.0","0.0","62.0","15.0","0.0","52.0","9.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","69.0","16.0","0.0","64.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.0","10.0","0.0","59.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","82.0","18.0","0.0","68.0","11.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","76.0","16.0","0.0","69.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","64.0","20.0","0.0","55.0","6.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","70.0","2016-09-20 17:40:00","85.0"
"7.0","0.0","13.0","-6.0","-12.0","0.0","0.0","0.0","1.0","0.0","0.0","62.0","15.0","0.0","52.0","9.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","69.0","16.0","0.0","64.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.0","10.0","0.0","59.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","82.0","18.0","0.0","68.0","11.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","76.0","16.0","0.0","69.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","64.0","20.0","0.0","55.0","6.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","70.0","2016-09-20 18:00:00","77.0"
"7.0","0.0","13.0","-6.0","-12.0","0.0","0.0","0.0","0.0","1.0","0.0","62.0","15.0","0.0","52.0","9.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","69.0","16.0","0.0","64.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.0","10.0","0.0","59.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","82.0","18.0","0.0","68.0","11.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","76.0","16.0","0.0","69.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","64.0","20.0","0.0","55.0","6.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","70.0","2016-09-20 18:20:00","60.0"
"7.0","0.0","13.0","-6.0","-12.0","0.0","0.0","0.0","0.0","0.0","1.0","62.0","15.0","0.0","52.0","9.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","69.0","16.0","0.0","64.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.0","10.0","0.0","59.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","82.0","18.0","0.0","68.0","11.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","76.0","16.0","0.0","69.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","64.0","20.0","0.0","55.0","6.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","70.0","2016-09-20 18:40:00","56.0"
"3.0","5.0","28.0","-5.0","7.0","1.0","0.0","0.0","0.0","0.0","0.0","6.0","6.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","9.0","0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","14.0","0.0","13.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","42.0","42.0","0.0","40.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","37.0","37.0","0.0","35.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","44.0","0.0","43.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","2016-09-21 08:00:00","37.0"
"3.0","5.0","28.0","-5.0","7.0","0.0","1.0","0.0","0.0","0.0","0.0","6.0","6.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","9.0","0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","14.0","0.0","13.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","42.0","42.0","0.0","40.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","37.0","37.0","0.0","35.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","44.0","0.0","43.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","2016-09-21 08:20:00","30.0"
"3.0","5.0","28.0","-5.0","7.0","0.0","0.0","1.0","0.0","0.0","0.0","6.0","6.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","9.0","0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","14.0","0.0","13.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","42.0","42.0","0.0","40.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","37.0","37.0","0.0","35.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","44.0","0.0","43.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","2016-09-21 08:40:00","66.0"
"3.0","5.0","28.0","-5.0","7.0","0.0","0.0","0.0","1.0","0.0","0.0","6.0","6.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","9.0","0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","14.0","0.0","13.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","42.0","42.0","0.0","40.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","37.0","37.0","0.0","35.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","44.0","0.0","43.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","2016-09-21 09:00:00","104.0"
"3.0","5.0","28.0","-5.0","7.0","0.0","0.0","0.0","0.0","1.0","0.0","6.0","6.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","9.0","0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","14.0","0.0","13.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","42.0","42.0","0.0","40.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","37.0","37.0","0.0","35.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","44.0","0.0","43.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","2016-09-21 09:20:00","100.0"
"3.0","5.0","28.0","-5.0","7.0","0.0","0.0","0.0","0.0","0.0","1.0","6.0","6.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","9.0","0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","14.0","0.0","13.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","42.0","42.0","0.0","40.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","37.0","37.0","0.0","35.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","44.0","0.0","43.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","2016-09-21 09:40:00","80.0"
"18.0","-4.0","-11.0","15.0","18.0","1.0","0.0","0.0","0.0","0.0","0.0","63.0","18.0","0.0","56.0","6.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","81.0","18.0","0.0","66.0","13.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","77.0","16.0","0.0","62.0","14.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","66.0","16.0","0.0","58.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","81.0","14.0","0.0","65.0","15.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","99.0","22.0","0.0","87.0","11.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","77.0","2016-09-21 17:00:00","88.0"
"18.0","-4.0","-11.0","15.0","18.0","0.0","1.0","0.0","0.0","0.0","0.0","63.0","18.0","0.0","56.0","6.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","81.0","18.0","0.0","66.0","13.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","77.0","16.0","0.0","62.0","14.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","66.0","16.0","0.0","58.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","81.0","14.0","0.0","65.0","15.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","99.0","22.0","0.0","87.0","11.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","77.0","2016-09-21 17:20:00","77.0"
"18.0","-4.0","-11.0","15.0","18.0","0.0","0.0","1.0","0.0","0.0","0.0","63.0","18.0","0.0","56.0","6.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","81.0","18.0","0.0","66.0","13.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","77.0","16.0","0.0","62.0","14.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","66.0","16.0","0.0","58.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","81.0","14.0","0.0","65.0","15.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","99.0","22.0","0.0","87.0","11.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","77.0","2016-09-21 17:40:00","83.0"
