is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
"0","1","0","0","0","0","124","118","109","89","114","113","111","2016-09-21 17:20:00","116"
"0","0","1","0","0","0","124","118","109","89","114","113","111","2016-09-21 17:40:00","100"
"0","0","0","1","0","0","124","118","109","89","114","113","111","2016-09-21 18:00:00","90"
"0","0","0","0","1","0","124","118","109","89","114","113","111","2016-09-21 18:20:00","72"
"0","0","0","0","0","1","124","118","109","89","114","113","111","2016-09-21 18:40:00","52"
"1","0","0","0","0","0","134","112","122","100","33","26","87","2016-09-22 08:00:00","164"
"0","1","0","0","0","0","134","112","122","100","33","26","87","2016-09-22 08:20:00","160"
"0","0","1","0","0","0","134","112","122","100","33","26","87","2016-09-22 08:40:00","172"
"0","0","0","1","0","0","134","112","122","100","33","26","87","2016-09-22 09:00:00","151"
"0","0","0","0","1","0","134","112","122","100","33","26","87","2016-09-22 09:20:00","132"
"0","0","0","0","0","1","134","112","122","100","33","26","87","2016-09-22 09:40:00","101"
"1","0","0","0","0","0","146","132","106","120","121","100","120","2016-09-22 17:00:00","131"
"0","1","0","0","0","0","146","132","106","120","121","100","120","2016-09-22 17:20:00","122"
"0","0","1","0","0","0","146","132","106","120","121","100","120","2016-09-22 17:40:00","117"
"0","0","0","1","0","0","146","132","106","120","121","100","120","2016-09-22 18:00:00","83"
"0","0","0","0","1","0","146","132","106","120","121","100","120","2016-09-22 18:20:00","86"
"0","0","0","0","0","1","146","132","106","120","121","100","120","2016-09-22 18:40:00","65"
"1","0","0","0","0","0","152","132","118","69","60","23","92","2016-09-23 08:00:00","149"
"0","1","0","0","0","0","152","132","118","69","60","23","92","2016-09-23 08:20:00","132"
"0","0","1","0","0","0","152","132","118","69","60","23","92","2016-09-23 08:40:00","161"
"0","0","0","1","0","0","152","132","118","69","60","23","92","2016-09-23 09:00:00","176"
"0","0","0","0","1","0","152","132","118","69","60","23","92","2016-09-23 09:20:00","157"
"0","0","0","0","0","1","152","132","118","69","60","23","92","2016-09-23 09:40:00","137"
"1","0","0","0","0","0","146","137","155","182","150","164","155","2016-09-23 17:00:00","130"
"0","1","0","0","0","0","146","137","155","182","150","164","155","2016-09-23 17:20:00","108"
"0","0","1","0","0","0","146","137","155","182","150","164","155","2016-09-23 17:40:00","137"
"0","0","0","1","0","0","146","137","155","182","150","164","155","2016-09-23 18:00:00","98"
"0","0","0","0","1","0","146","137","155","182","150","164","155","2016-09-23 18:20:00","129"
"0","0","0","0","0","1","146","137","155","182","150","164","155","2016-09-23 18:40:00","80"
"1","0","0","0","0","0","104","88","83","75","52","35","72","2016-09-24 08:00:00","114"
"0","1","0","0","0","0","104","88","83","75","52","35","72","2016-09-24 08:20:00","121"
"0","0","1","0","0","0","104","88","83","75","52","35","72","2016-09-24 08:40:00","127"
"0","0","0","1","0","0","104","88","83","75","52","35","72","2016-09-24 09:00:00","117"
"0","0","0","0","1","0","104","88","83","75","52","35","72","2016-09-24 09:20:00","113"
"0","0","0","0","0","1","104","88","83","75","52","35","72","2016-09-24 09:40:00","134"
"1","0","0","0","0","0","152","135","140","110","157","153","141","2016-09-24 17:00:00","167"
"0","1","0","0","0","0","152","135","140","110","157","153","141","2016-09-24 17:20:00","124"
"0","0","1","0","0","0","152","135","140","110","157","153","141","2016-09-24 17:40:00","102"
"0","0","0","1","0","0","152","135","140","110","157","153","141","2016-09-24 18:00:00","108"
"0","0","0","0","1","0","152","135","140","110","157","153","141","2016-09-24 18:20:00","108"
"0","0","0","0","0","1","152","135","140","110","157","153","141","2016-09-24 18:40:00","92"
"1","0","0","0","0","0","88","81","71","69","43","36","64","2016-09-25 08:00:00","115"
"0","1","0","0","0","0","88","81","71","69","43","36","64","2016-09-25 08:20:00","88"
"0","0","1","0","0","0","88","81","71","69","43","36","64","2016-09-25 08:40:00","110"
"0","0","0","1","0","0","88","81","71","69","43","36","64","2016-09-25 09:00:00","92"
"0","0","0","0","1","0","88","81","71","69","43","36","64","2016-09-25 09:20:00","125"
"0","0","0","0","0","1","88","81","71","69","43","36","64","2016-09-25 09:40:00","110"
"1","0","0","0","0","0","140","134","145","130","135","122","134","2016-09-25 17:00:00","119"
"0","1","0","0","0","0","140","134","145","130","135","122","134","2016-09-25 17:20:00","110"
"0","0","1","0","0","0","140","134","145","130","135","122","134","2016-09-25 17:40:00","105"
"0","0","0","1","0","0","140","134","145","130","135","122","134","2016-09-25 18:00:00","94"
"0","0","0","0","1","0","140","134","145","130","135","122","134","2016-09-25 18:20:00","85"
"0","0","0","0","0","1","140","134","145","130","135","122","134","2016-09-25 18:40:00","78"
"1","0","0","0","0","0","151","162","159","92","67","42","112","2016-09-26 08:00:00","180"
"0","1","0","0","0","0","151","162","159","92","67","42","112","2016-09-26 08:20:00","172"
"0","0","1","0","0","0","151","162","159","92","67","42","112","2016-09-26 08:40:00","170"
"0","0","0","1","0","0","151","162","159","92","67","42","112","2016-09-26 09:00:00","136"
"0","0","0","0","1","0","151","162","159","92","67","42","112","2016-09-26 09:20:00","148"
"0","0","0","0","0","1","151","162","159","92","67","42","112","2016-09-26 09:40:00","117"
"1","0","0","0","0","0","136","121","118","98","116","97","114","2016-09-26 17:00:00","120"
"0","1","0","0","0","0","136","121","118","98","116","97","114","2016-09-26 17:20:00","106"
"0","0","1","0","0","0","136","121","118","98","116","97","114","2016-09-26 17:40:00","101"
"0","0","0","1","0","0","136","121","118","98","116","97","114","2016-09-26 18:00:00","95"
"0","0","0","0","1","0","136","121","118","98","116","97","114","2016-09-26 18:20:00","88"
"0","0","0","0","0","1","136","121","118","98","116","97","114","2016-09-26 18:40:00","62"
"1","0","0","0","0","0","142","139","113","71","41","33","89","2016-09-27 08:00:00","188"
"0","1","0","0","0","0","142","139","113","71","41","33","89","2016-09-27 08:20:00","137"
"0","0","1","0","0","0","142","139","113","71","41","33","89","2016-09-27 08:40:00","189"
"0","0","0","1","0","0","142","139","113","71","41","33","89","2016-09-27 09:00:00","150"
"0","0","0","0","1","0","142","139","113","71","41","33","89","2016-09-27 09:20:00","127"
"0","0","0","0","0","1","142","139","113","71","41","33","89","2016-09-27 09:40:00","123"
"1","0","0","0","0","0","153","83","115","114","118","108","115","2016-09-27 17:00:00","138"
"0","1","0","0","0","0","153","83","115","114","118","108","115","2016-09-27 17:20:00","140"
"0","0","1","0","0","0","153","83","115","114","118","108","115","2016-09-27 17:40:00","104"
"0","0","0","1","0","0","153","83","115","114","118","108","115","2016-09-27 18:00:00","92"
"0","0","0","0","1","0","153","83","115","114","118","108","115","2016-09-27 18:20:00","72"
"0","0","0","0","0","1","153","83","115","114","118","108","115","2016-09-27 18:40:00","74"
"1","0","0","0","0","0","135","132","119","84","37","28","89","2016-09-28 08:00:00","139"
"0","1","0","0","0","0","135","132","119","84","37","28","89","2016-09-28 08:20:00","148"
"0","0","1","0","0","0","135","132","119","84","37","28","89","2016-09-28 08:40:00","156"
"0","0","0","1","0","0","135","132","119","84","37","28","89","2016-09-28 09:00:00","145"
"0","0","0","0","1","0","135","132","119","84","37","28","89","2016-09-28 09:20:00","132"
"0","0","0","0","0","1","135","132","119","84","37","28","89","2016-09-28 09:40:00","133"
"1","0","0","0","0","0","129","99","123","107","105","106","111","2016-09-28 17:00:00","115"
"0","1","0","0","0","0","129","99","123","107","105","106","111","2016-09-28 17:20:00","114"
"0","0","1","0","0","0","129","99","123","107","105","106","111","2016-09-28 17:40:00","125"
"0","0","0","1","0","0","129","99","123","107","105","106","111","2016-09-28 18:00:00","77"
"0","0","0","0","1","0","129","99","123","107","105","106","111","2016-09-28 18:20:00","66"
"0","0","0","0","0","1","129","99","123","107","105","106","111","2016-09-28 18:40:00","70"
"1","0","0","0","0","0","121","116","100","75","41","23","79","2016-09-29 08:00:00","149"
"0","1","0","0","0","0","121","116","100","75","41","23","79","2016-09-29 08:20:00","141"
"0","0","1","0","0","0","121","116","100","75","41","23","79","2016-09-29 08:40:00","145"
"0","0","0","1","0","0","121","116","100","75","41","23","79","2016-09-29 09:00:00","128"
"0","0","0","0","1","0","121","116","100","75","41","23","79","2016-09-29 09:20:00","106"
"0","0","0","0","0","1","121","116","100","75","41","23","79","2016-09-29 09:40:00","105"
"1","0","0","0","0","0","122","125","108","130","88","85","109","2016-09-29 17:00:00","105"
"0","1","0","0","0","0","122","125","108","130","88","85","109","2016-09-29 17:20:00","110"
"0","0","1","0","0","0","122","125","108","130","88","85","109","2016-09-29 17:40:00","90"
"0","0","0","1","0","0","122","125","108","130","88","85","109","2016-09-29 18:00:00","42"
"0","0","0","0","1","0","122","125","108","130","88","85","109","2016-09-29 18:20:00","9"
"0","0","0","0","0","1","122","125","108","130","88","85","109","2016-09-29 18:40:00","43"
"1","0","0","0","0","0","134","116","118","83","58","23","88","2016-09-30 08:00:00","148"
"0","1","0","0","0","0","134","116","118","83","58","23","88","2016-09-30 08:20:00","177"
"0","0","1","0","0","0","134","116","118","83","58","23","88","2016-09-30 08:40:00","119"
"0","0","0","1","0","0","134","116","118","83","58","23","88","2016-09-30 09:00:00","179"
"0","0","0","0","1","0","134","116","118","83","58","23","88","2016-09-30 09:20:00","144"
"0","0","0","0","0","1","134","116","118","83","58","23","88","2016-09-30 09:40:00","105"
"1","0","0","0","0","0","205","206","233","206","169","143","193","2016-09-30 17:00:00","216"
"0","1","0","0","0","0","205","206","233","206","169","143","193","2016-09-30 17:20:00","208"
"0","0","1","0","0","0","205","206","233","206","169","143","193","2016-09-30 17:40:00","141"
"0","0","0","1","0","0","205","206","233","206","169","143","193","2016-09-30 18:00:00","152"
"0","0","0","0","1","0","205","206","233","206","169","143","193","2016-09-30 18:20:00","140"
"0","0","0","0","0","1","205","206","233","206","169","143","193","2016-09-30 18:40:00","116"
"1","0","0","0","0","0","134","102","94","83","96","55","94","2016-10-01 08:00:00","107"
"0","1","0","0","0","0","134","102","94","83","96","55","94","2016-10-01 08:20:00","136"
"0","0","1","0","0","0","134","102","94","83","96","55","94","2016-10-01 08:40:00","145"
"0","0","0","1","0","0","134","102","94","83","96","55","94","2016-10-01 09:00:00","165"
"0","0","0","0","1","0","134","102","94","83","96","55","94","2016-10-01 09:20:00","171"
"0","0","0","0","0","1","134","102","94","83","96","55","94","2016-10-01 09:40:00","122"
"1","0","0","0","0","0","103","105","107","101","122","131","111","2016-10-01 17:00:00","72"
"0","1","0","0","0","0","103","105","107","101","122","131","111","2016-10-01 17:20:00","93"
"0","0","1","0","0","0","103","105","107","101","122","131","111","2016-10-01 17:40:00","90"
"0","0","0","1","0","0","103","105","107","101","122","131","111","2016-10-01 18:00:00","89"
"0","0","0","0","1","0","103","105","107","101","122","131","111","2016-10-01 18:20:00","61"
"0","0","0","0","0","1","103","105","107","101","122","131","111","2016-10-01 18:40:00","71"
"1","0","0","0","0","0","95","94","74","61","47","36","67","2016-10-02 08:00:00","133"
"0","1","0","0","0","0","95","94","74","61","47","36","67","2016-10-02 08:20:00","141"
"0","0","1","0","0","0","95","94","74","61","47","36","67","2016-10-02 08:40:00","146"
"0","0","0","1","0","0","95","94","74","61","47","36","67","2016-10-02 09:00:00","175"
"0","0","0","0","1","0","95","94","74","61","47","36","67","2016-10-02 09:20:00","161"
"0","0","0","0","0","1","95","94","74","61","47","36","67","2016-10-02 09:40:00","147"
"1","0","0","0","0","0","94","87","86","102","150","147","111","2016-10-02 17:00:00","98"
"0","1","0","0","0","0","94","87","86","102","150","147","111","2016-10-02 17:20:00","100"
"0","0","1","0","0","0","94","87","86","102","150","147","111","2016-10-02 17:40:00","98"
"0","0","0","1","0","0","94","87","86","102","150","147","111","2016-10-02 18:00:00","80"
"0","0","0","0","1","0","94","87","86","102","150","147","111","2016-10-02 18:20:00","62"
"0","0","0","0","0","1","94","87","86","102","150","147","111","2016-10-02 18:40:00","67"
"1","0","0","0","0","0","105","105","76","59","59","36","73","2016-10-03 08:00:00","131"
"0","1","0","0","0","0","105","105","76","59","59","36","73","2016-10-03 08:20:00","136"
"0","0","1","0","0","0","105","105","76","59","59","36","73","2016-10-03 08:40:00","139"
"0","0","0","1","0","0","105","105","76","59","59","36","73","2016-10-03 09:00:00","200"
"0","0","0","0","1","0","105","105","76","59","59","36","73","2016-10-03 09:20:00","155"
"0","0","0","0","0","1","105","105","76","59","59","36","73","2016-10-03 09:40:00","209"
"1","0","0","0","0","0","90","93","109","93","109","103","99","2016-10-03 17:00:00","97"
"0","1","0","0","0","0","90","93","109","93","109","103","99","2016-10-03 17:20:00","96"
"0","0","1","0","0","0","90","93","109","93","109","103","99","2016-10-03 17:40:00","92"
"0","0","0","1","0","0","90","93","109","93","109","103","99","2016-10-03 18:00:00","79"
"0","0","0","0","1","0","90","93","109","93","109","103","99","2016-10-03 18:20:00","78"
"0","0","0","0","0","1","90","93","109","93","109","103","99","2016-10-03 18:40:00","72"
"1","0","0","0","0","0","111","94","99","90","41","34","78","2016-10-04 08:00:00","123"
"0","1","0","0","0","0","111","94","99","90","41","34","78","2016-10-04 08:20:00","132"
"0","0","1","0","0","0","111","94","99","90","41","34","78","2016-10-04 08:40:00","171"
"0","0","0","1","0","0","111","94","99","90","41","34","78","2016-10-04 09:00:00","170"
"0","0","0","0","1","0","111","94","99","90","41","34","78","2016-10-04 09:20:00","149"
"0","0","0","0","0","1","111","94","99","90","41","34","78","2016-10-04 09:40:00","108"
"1","0","0","0","0","0","170","142","133","134","149","155","147","2016-10-04 17:00:00","127"
"0","1","0","0","0","0","170","142","133","134","149","155","147","2016-10-04 17:20:00","95"
"0","0","1","0","0","0","170","142","133","134","149","155","147","2016-10-04 17:40:00","111"
"0","0","0","1","0","0","170","142","133","134","149","155","147","2016-10-04 18:00:00","112"
"0","0","0","0","1","0","170","142","133","134","149","155","147","2016-10-04 18:20:00","85"
"0","0","0","0","0","1","170","142","133","134","149","155","147","2016-10-04 18:40:00","94"
"1","0","0","0","0","0","121","105","104","87","68","40","87","2016-10-05 08:00:00","150"
"0","1","0","0","0","0","121","105","104","87","68","40","87","2016-10-05 08:20:00","150"
"0","0","1","0","0","0","121","105","104","87","68","40","87","2016-10-05 08:40:00","157"
"0","0","0","1","0","0","121","105","104","87","68","40","87","2016-10-05 09:00:00","149"
"0","0","0","0","1","0","121","105","104","87","68","40","87","2016-10-05 09:20:00","170"
"0","0","0","0","0","1","121","105","104","87","68","40","87","2016-10-05 09:40:00","104"
"1","0","0","0","0","0","176","149","175","169","191","148","168","2016-10-05 17:00:00","154"
"0","1","0","0","0","0","176","149","175","169","191","148","168","2016-10-05 17:20:00","129"
"0","0","1","0","0","0","176","149","175","169","191","148","168","2016-10-05 17:40:00","108"
"0","0","0","1","0","0","176","149","175","169","191","148","168","2016-10-05 18:00:00","111"
"0","0","0","0","1","0","176","149","175","169","191","148","168","2016-10-05 18:20:00","99"
"0","0","0","0","0","1","176","149","175","169","191","148","168","2016-10-05 18:40:00","99"
"1","0","0","0","0","0","127","131","109","73","57","39","89","2016-10-06 08:00:00","124"
"0","1","0","0","0","0","127","131","109","73","57","39","89","2016-10-06 08:20:00","148"
"0","0","1","0","0","0","127","131","109","73","57","39","89","2016-10-06 08:40:00","129"
"0","0","0","1","0","0","127","131","109","73","57","39","89","2016-10-06 09:00:00","140"
"0","0","0","0","1","0","127","131","109","73","57","39","89","2016-10-06 09:20:00","169"
"0","0","0","0","0","1","127","131","109","73","57","39","89","2016-10-06 09:40:00","162"
"1","0","0","0","0","0","95","112","104","113","97","140","110","2016-10-06 17:00:00","105"
"0","1","0","0","0","0","95","112","104","113","97","140","110","2016-10-06 17:20:00","106"
"0","0","1","0","0","0","95","112","104","113","97","140","110","2016-10-06 17:40:00","100"
"0","0","0","1","0","0","95","112","104","113","97","140","110","2016-10-06 18:00:00","91"
"0","0","0","0","1","0","95","112","104","113","97","140","110","2016-10-06 18:20:00","80"
"0","0","0","0","0","1","95","112","104","113","97","140","110","2016-10-06 18:40:00","62"
"1","0","0","0","0","0","119","116","103","71","71","53","88","2016-10-07 08:00:00","145"
"0","1","0","0","0","0","119","116","103","71","71","53","88","2016-10-07 08:20:00","140"
"0","0","1","0","0","0","119","116","103","71","71","53","88","2016-10-07 08:40:00","130"
"0","0","0","1","0","0","119","116","103","71","71","53","88","2016-10-07 09:00:00","131"
"0","0","0","0","1","0","119","116","103","71","71","53","88","2016-10-07 09:20:00","137"
"0","0","0","0","0","1","119","116","103","71","71","53","88","2016-10-07 09:40:00","140"
"1","0","0","0","0","0","134","133","129","169","134","155","142","2016-10-07 17:00:00","144"
"0","1","0","0","0","0","134","133","129","169","134","155","142","2016-10-07 17:20:00","101"
"0","0","1","0","0","0","134","133","129","169","134","155","142","2016-10-07 17:40:00","130"
"0","0","0","1","0","0","134","133","129","169","134","155","142","2016-10-07 18:00:00","93"
"0","0","0","0","1","0","134","133","129","169","134","155","142","2016-10-07 18:20:00","87"
"0","0","0","0","0","1","134","133","129","169","134","155","142","2016-10-07 18:40:00","85"
"1","0","0","0","0","0","149","124","120","69","56","27","90","2016-10-08 08:00:00","137"
"0","1","0","0","0","0","149","124","120","69","56","27","90","2016-10-08 08:20:00","152"
"0","0","1","0","0","0","149","124","120","69","56","27","90","2016-10-08 08:40:00","145"
"0","0","0","1","0","0","149","124","120","69","56","27","90","2016-10-08 09:00:00","148"
"0","0","0","0","1","0","149","124","120","69","56","27","90","2016-10-08 09:20:00","137"
"0","0","0","0","0","1","149","124","120","69","56","27","90","2016-10-08 09:40:00","120"
"1","0","0","0","0","0","111","107","110","99","85","117","104","2016-10-08 17:00:00","99"
"0","1","0","0","0","0","111","107","110","99","85","117","104","2016-10-08 17:20:00","106"
"0","0","1","0","0","0","111","107","110","99","85","117","104","2016-10-08 17:40:00","99"
"0","0","0","1","0","0","111","107","110","99","85","117","104","2016-10-08 18:00:00","72"
"0","0","0","0","1","0","111","107","110","99","85","117","104","2016-10-08 18:20:00","66"
"0","0","0","0","0","1","111","107","110","99","85","117","104","2016-10-08 18:40:00","52"
"1","0","0","0","0","0","110","109","107","75","46","21","78","2016-10-09 08:00:00","136"
"0","1","0","0","0","0","110","109","107","75","46","21","78","2016-10-09 08:20:00","156"
"0","0","1","0","0","0","110","109","107","75","46","21","78","2016-10-09 08:40:00","145"
"0","0","0","1","0","0","110","109","107","75","46","21","78","2016-10-09 09:00:00","128"
"0","0","0","0","1","0","110","109","107","75","46","21","78","2016-10-09 09:20:00","122"
"0","0","0","0","0","1","110","109","107","75","46","21","78","2016-10-09 09:40:00","97"
"1","0","0","0","0","0","132","118","110","113","119","104","116","2016-10-09 17:00:00","113"
"0","1","0","0","0","0","132","118","110","113","119","104","116","2016-10-09 17:20:00","99"
"0","0","1","0","0","0","132","118","110","113","119","104","116","2016-10-09 17:40:00","98"
"0","0","0","1","0","0","132","118","110","113","119","104","116","2016-10-09 18:00:00","88"
"0","0","0","0","1","0","132","118","110","113","119","104","116","2016-10-09 18:20:00","62"
"0","0","0","0","0","1","132","118","110","113","119","104","116","2016-10-09 18:40:00","64"
"1","0","0","0","0","0","151","136","123","68","60","25","93","2016-10-10 08:00:00","153"
"0","1","0","0","0","0","151","136","123","68","60","25","93","2016-10-10 08:20:00","150"
"0","0","1","0","0","0","151","136","123","68","60","25","93","2016-10-10 08:40:00","135"
"0","0","0","1","0","0","151","136","123","68","60","25","93","2016-10-10 09:00:00","141"
"0","0","0","0","1","0","151","136","123","68","60","25","93","2016-10-10 09:20:00","153"
"0","0","0","0","0","1","151","136","123","68","60","25","93","2016-10-10 09:40:00","114"
"1","0","0","0","0","0","102","111","110","119","99","116","109","2016-10-10 17:00:00","110"
"0","1","0","0","0","0","102","111","110","119","99","116","109","2016-10-10 17:20:00","121"
"0","0","1","0","0","0","102","111","110","119","99","116","109","2016-10-10 17:40:00","88"
"0","0","0","1","0","0","102","111","110","119","99","116","109","2016-10-10 18:00:00","71"
"0","0","0","0","1","0","102","111","110","119","99","116","109","2016-10-10 18:20:00","79"
"0","0","0","0","0","1","102","111","110","119","99","116","109","2016-10-10 18:40:00","64"
"1","0","0","0","0","0","147","126","101","92","44","28","89","2016-10-11 08:00:00","168"
"0","1","0","0","0","0","147","126","101","92","44","28","89","2016-10-11 08:20:00","136"
"0","0","1","0","0","0","147","126","101","92","44","28","89","2016-10-11 08:40:00","172"
"0","0","0","1","0","0","147","126","101","92","44","28","89","2016-10-11 09:00:00","141"
"0","0","0","0","1","0","147","126","101","92","44","28","89","2016-10-11 09:20:00","122"
"0","0","0","0","0","1","147","126","101","92","44","28","89","2016-10-11 09:40:00","122"
"1","0","0","0","0","0","121","120","111","101","105","106","110","2016-10-11 17:00:00","114"
"0","1","0","0","0","0","121","120","111","101","105","106","110","2016-10-11 17:20:00","118"
"0","0","1","0","0","0","121","120","111","101","105","106","110","2016-10-11 17:40:00","111"
"0","0","0","1","0","0","121","120","111","101","105","106","110","2016-10-11 18:00:00","105"
"0","0","0","0","1","0","121","120","111","101","105","106","110","2016-10-11 18:20:00","72"
"0","0","0","0","0","1","121","120","111","101","105","106","110","2016-10-11 18:40:00","60"
"1","0","0","0","0","0","153","115","101","81","50","33","88","2016-10-12 08:00:00","151"
"0","1","0","0","0","0","153","115","101","81","50","33","88","2016-10-12 08:20:00","146"
"0","0","1","0","0","0","153","115","101","81","50","33","88","2016-10-12 08:40:00","160"
"0","0","0","1","0","0","153","115","101","81","50","33","88","2016-10-12 09:00:00","146"
"0","0","0","0","1","0","153","115","101","81","50","33","88","2016-10-12 09:20:00","107"
"0","0","0","0","0","1","153","115","101","81","50","33","88","2016-10-12 09:40:00","112"
"1","0","0","0","0","0","114","104","111","110","110","107","109","2016-10-12 17:00:00","111"
"0","1","0","0","0","0","114","104","111","110","110","107","109","2016-10-12 17:20:00","139"
"0","0","1","0","0","0","114","104","111","110","110","107","109","2016-10-12 17:40:00","99"
"0","0","0","1","0","0","114","104","111","110","110","107","109","2016-10-12 18:00:00","89"
"0","0","0","0","1","0","114","104","111","110","110","107","109","2016-10-12 18:20:00","91"
"0","0","0","0","0","1","114","104","111","110","110","107","109","2016-10-12 18:40:00","50"
"1","0","0","0","0","0","145","134","110","72","38","31","88","2016-10-13 08:00:00","162"
"0","1","0","0","0","0","145","134","110","72","38","31","88","2016-10-13 08:20:00","157"
"0","0","1","0","0","0","145","134","110","72","38","31","88","2016-10-13 08:40:00","148"
"0","0","0","1","0","0","145","134","110","72","38","31","88","2016-10-13 09:00:00","148"
"0","0","0","0","1","0","145","134","110","72","38","31","88","2016-10-13 09:20:00","140"
"0","0","0","0","0","1","145","134","110","72","38","31","88","2016-10-13 09:40:00","131"
"1","0","0","0","0","0","149","122","110","134","117","97","121","2016-10-13 17:00:00","114"
"0","1","0","0","0","0","149","122","110","134","117","97","121","2016-10-13 17:20:00","123"
"0","0","1","0","0","0","149","122","110","134","117","97","121","2016-10-13 17:40:00","113"
"0","0","0","1","0","0","149","122","110","134","117","97","121","2016-10-13 18:00:00","89"
"0","0","0","0","1","0","149","122","110","134","117","97","121","2016-10-13 18:20:00","70"
"0","0","0","0","0","1","149","122","110","134","117","97","121","2016-10-13 18:40:00","64"
"1","0","0","0","0","0","152","126","93","78","38","19","84","2016-10-14 08:00:00","158"
"0","1","0","0","0","0","152","126","93","78","38","19","84","2016-10-14 08:20:00","180"
"0","0","1","0","0","0","152","126","93","78","38","19","84","2016-10-14 08:40:00","146"
"0","0","0","1","0","0","152","126","93","78","38","19","84","2016-10-14 09:00:00","161"
"0","0","0","0","1","0","152","126","93","78","38","19","84","2016-10-14 09:20:00","140"
"0","0","0","0","0","1","152","126","93","78","38","19","84","2016-10-14 09:40:00","129"
"1","0","0","0","0","0","148","135","139","137","138","140","139","2016-10-14 17:00:00","146"
"0","1","0","0","0","0","148","135","139","137","138","140","139","2016-10-14 17:20:00","122"
"0","0","1","0","0","0","148","135","139","137","138","140","139","2016-10-14 17:40:00","112"
"0","0","0","1","0","0","148","135","139","137","138","140","139","2016-10-14 18:00:00","74"
"0","0","0","0","1","0","148","135","139","137","138","140","139","2016-10-14 18:20:00","68"
"0","0","0","0","0","1","148","135","139","137","138","140","139","2016-10-14 18:40:00","57"
"1","0","0","0","0","0","92","107","103","80","42","19","73","2016-10-15 08:00:00","105"
"0","1","0","0","0","0","92","107","103","80","42","19","73","2016-10-15 08:20:00","97"
"0","0","1","0","0","0","92","107","103","80","42","19","73","2016-10-15 08:40:00","128"
"0","0","0","1","0","0","92","107","103","80","42","19","73","2016-10-15 09:00:00","127"
"0","0","0","0","1","0","92","107","103","80","42","19","73","2016-10-15 09:20:00","115"
"0","0","0","0","0","1","92","107","103","80","42","19","73","2016-10-15 09:40:00","121"
"1","0","0","0","0","0","124","125","137","127","159","109","130","2016-10-15 17:00:00","105"
"0","1","0","0","0","0","124","125","137","127","159","109","130","2016-10-15 17:20:00","127"
"0","0","1","0","0","0","124","125","137","127","159","109","130","2016-10-15 17:40:00","104"
