is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
"0","0","0","0","0","1","34","40","28","36","10","6","25","2016-09-22 09:40:00","59"
"1","0","0","0","0","0","42","52","58","57","48","61","53","2016-09-22 17:00:00","29"
"0","1","0","0","0","0","42","52","58","57","48","61","53","2016-09-22 17:20:00","36"
"0","0","1","0","0","0","42","52","58","57","48","61","53","2016-09-22 17:40:00","33"
"0","0","0","1","0","0","42","52","58","57","48","61","53","2016-09-22 18:00:00","26"
"0","0","0","0","1","0","42","52","58","57","48","61","53","2016-09-22 18:20:00","21"
"0","0","0","0","0","1","42","52","58","57","48","61","53","2016-09-22 18:40:00","24"
"1","0","0","0","0","0","42","41","28","32","17","12","28","2016-09-23 08:00:00","49"
"0","1","0","0","0","0","42","41","28","32","17","12","28","2016-09-23 08:20:00","68"
"0","0","1","0","0","0","42","41","28","32","17","12","28","2016-09-23 08:40:00","50"
"0","0","0","1","0","0","42","41","28","32","17","12","28","2016-09-23 09:00:00","41"
"0","0","0","0","1","0","42","41","28","32","17","12","28","2016-09-23 09:20:00","52"
"0","0","0","0","0","1","42","41","28","32","17","12","28","2016-09-23 09:40:00","44"
"1","0","0","0","0","0","44","86","76","78","66","47","66","2016-09-23 17:00:00","45"
"0","1","0","0","0","0","44","86","76","78","66","47","66","2016-09-23 17:20:00","38"
"0","0","1","0","0","0","44","86","76","78","66","47","66","2016-09-23 17:40:00","46"
"0","0","0","1","0","0","44","86","76","78","66","47","66","2016-09-23 18:00:00","40"
"0","0","0","0","1","0","44","86","76","78","66","47","66","2016-09-23 18:20:00","45"
"0","0","0","0","0","1","44","86","76","78","66","47","66","2016-09-23 18:40:00","32"
"1","0","0","0","0","0","35","33","28","24","19","8","24","2016-09-24 08:00:00","43"
"0","1","0","0","0","0","35","33","28","24","19","8","24","2016-09-24 08:20:00","64"
"0","0","1","0","0","0","35","33","28","24","19","8","24","2016-09-24 08:40:00","71"
"0","0","0","1","0","0","35","33","28","24","19","8","24","2016-09-24 09:00:00","52"
"0","0","0","0","1","0","35","33","28","24","19","8","24","2016-09-24 09:20:00","68"
"0","0","0","0","0","1","35","33","28","24","19","8","24","2016-09-24 09:40:00","66"
"1","0","0","0","0","0","48","59","81","66","63","55","62","2016-09-24 17:00:00","73"
"0","1","0","0","0","0","48","59","81","66","63","55","62","2016-09-24 17:20:00","55"
"0","0","1","0","0","0","48","59","81","66","63","55","62","2016-09-24 17:40:00","32"
"0","0","0","1","0","0","48","59","81","66","63","55","62","2016-09-24 18:00:00","42"
"0","0","0","0","1","0","48","59","81","66","63","55","62","2016-09-24 18:20:00","35"
"0","0","0","0","0","1","48","59","81","66","63","55","62","2016-09-24 18:40:00","54"
"1","0","0","0","0","0","33","22","20","26","12","10","20","2016-09-25 08:00:00","35"
"0","1","0","0","0","0","33","22","20","26","12","10","20","2016-09-25 08:20:00","40"
"0","0","1","0","0","0","33","22","20","26","12","10","20","2016-09-25 08:40:00","50"
"0","0","0","1","0","0","33","22","20","26","12","10","20","2016-09-25 09:00:00","41"
"0","0","0","0","1","0","33","22","20","26","12","10","20","2016-09-25 09:20:00","42"
"0","0","0","0","0","1","33","22","20","26","12","10","20","2016-09-25 09:40:00","49"
"1","0","0","0","0","0","73","63","70","52","61","65","64","2016-09-25 17:00:00","63"
"0","1","0","0","0","0","73","63","70","52","61","65","64","2016-09-25 17:20:00","49"
"0","0","1","0","0","0","73","63","70","52","61","65","64","2016-09-25 17:40:00","42"
"0","0","0","1","0","0","73","63","70","52","61","65","64","2016-09-25 18:00:00","56"
"0","0","0","0","1","0","73","63","70","52","61","65","64","2016-09-25 18:20:00","38"
"0","0","0","0","0","1","73","63","70","52","61","65","64","2016-09-25 18:40:00","31"
"1","0","0","0","0","0","46","39","44","39","23","13","34","2016-09-26 08:00:00","49"
"0","1","0","0","0","0","46","39","44","39","23","13","34","2016-09-26 08:20:00","52"
"0","0","1","0","0","0","46","39","44","39","23","13","34","2016-09-26 08:40:00","45"
"0","0","0","1","0","0","46","39","44","39","23","13","34","2016-09-26 09:00:00","48"
"0","0","0","0","1","0","46","39","44","39","23","13","34","2016-09-26 09:20:00","52"
"0","0","0","0","0","1","46","39","44","39","23","13","34","2016-09-26 09:40:00","51"
"1","0","0","0","0","0","46","56","44","43","51","33","45","2016-09-26 17:00:00","47"
"0","1","0","0","0","0","46","56","44","43","51","33","45","2016-09-26 17:20:00","42"
"0","0","1","0","0","0","46","56","44","43","51","33","45","2016-09-26 17:40:00","30"
"0","0","0","1","0","0","46","56","44","43","51","33","45","2016-09-26 18:00:00","33"
"0","0","0","0","1","0","46","56","44","43","51","33","45","2016-09-26 18:20:00","22"
"0","0","0","0","0","1","46","56","44","43","51","33","45","2016-09-26 18:40:00","29"
"1","0","0","0","0","0","41","50","56","35","20","12","35","2016-09-27 08:00:00","60"
"0","1","0","0","0","0","41","50","56","35","20","12","35","2016-09-27 08:20:00","45"
"0","0","1","0","0","0","41","50","56","35","20","12","35","2016-09-27 08:40:00","64"
"0","0","0","1","0","0","41","50","56","35","20","12","35","2016-09-27 09:00:00","58"
"0","0","0","0","1","0","41","50","56","35","20","12","35","2016-09-27 09:20:00","65"
"0","0","0","0","0","1","41","50","56","35","20","12","35","2016-09-27 09:40:00","45"
"1","0","0","0","0","0","48","53","58","44","47","39","48","2016-09-27 17:00:00","52"
"0","1","0","0","0","0","48","53","58","44","47","39","48","2016-09-27 17:20:00","77"
"0","0","1","0","0","0","48","53","58","44","47","39","48","2016-09-27 17:40:00","45"
"0","0","0","1","0","0","48","53","58","44","47","39","48","2016-09-27 18:00:00","30"
"0","0","0","0","1","0","48","53","58","44","47","39","48","2016-09-27 18:20:00","18"
"0","0","0","0","0","1","48","53","58","44","47","39","48","2016-09-27 18:40:00","12"
"1","0","0","0","0","0","104","74","91","50","49","30","66","2016-09-28 08:00:00","128"
"0","1","0","0","0","0","104","74","91","50","49","30","66","2016-09-28 08:20:00","137"
"0","0","1","0","0","0","104","74","91","50","49","30","66","2016-09-28 08:40:00","104"
"0","0","0","1","0","0","104","74","91","50","49","30","66","2016-09-28 09:00:00","111"
"0","0","0","0","1","0","104","74","91","50","49","30","66","2016-09-28 09:20:00","121"
"0","0","0","0","0","1","104","74","91","50","49","30","66","2016-09-28 09:40:00","136"
"1","0","0","0","0","0","45","97","105","88","97","91","87","2016-09-28 17:00:00","31"
"0","1","0","0","0","0","45","97","105","88","97","91","87","2016-09-28 17:20:00","37"
"0","0","1","0","0","0","45","97","105","88","97","91","87","2016-09-28 17:40:00","31"
"0","0","0","1","0","0","45","97","105","88","97","91","87","2016-09-28 18:00:00","26"
"0","0","0","0","1","0","45","97","105","88","97","91","87","2016-09-28 18:20:00","24"
"0","0","0","0","0","1","45","97","105","88","97","91","87","2016-09-28 18:40:00","18"
"1","0","0","0","0","0","30","30","25","18","9","4","19","2016-09-29 08:00:00","41"
"0","1","0","0","0","0","30","30","25","18","9","4","19","2016-09-29 08:20:00","48"
"0","0","1","0","0","0","30","30","25","18","9","4","19","2016-09-29 08:40:00","50"
"0","0","0","1","0","0","30","30","25","18","9","4","19","2016-09-29 09:00:00","47"
"0","0","0","0","1","0","30","30","25","18","9","4","19","2016-09-29 09:20:00","40"
"0","0","0","0","0","1","30","30","25","18","9","4","19","2016-09-29 09:40:00","48"
"1","0","0","0","0","0","47","50","60","53","65","53","54","2016-09-29 17:00:00","30"
"0","1","0","0","0","0","47","50","60","53","65","53","54","2016-09-29 17:20:00","30"
"0","0","1","0","0","0","47","50","60","53","65","53","54","2016-09-29 17:40:00","30"
"0","0","0","1","0","0","47","50","60","53","65","53","54","2016-09-29 18:00:00","22"
"0","0","0","0","1","0","47","50","60","53","65","53","54","2016-09-29 18:20:00","26"
"0","0","0","0","0","1","47","50","60","53","65","53","54","2016-09-29 18:40:00","25"
"1","0","0","0","0","0","44","31","29","24","17","10","25","2016-09-30 08:00:00","46"
"0","1","0","0","0","0","44","31","29","24","17","10","25","2016-09-30 08:20:00","48"
"0","0","1","0","0","0","44","31","29","24","17","10","25","2016-09-30 08:40:00","47"
"0","0","0","1","0","0","44","31","29","24","17","10","25","2016-09-30 09:00:00","60"
"0","0","0","0","1","0","44","31","29","24","17","10","25","2016-09-30 09:20:00","61"
"0","0","0","0","0","1","44","31","29","24","17","10","25","2016-09-30 09:40:00","63"
"1","0","0","0","0","0","117","132","130","124","80","75","109","2016-09-30 17:00:00","87"
"0","1","0","0","0","0","117","132","130","124","80","75","109","2016-09-30 17:20:00","98"
"0","0","1","0","0","0","117","132","130","124","80","75","109","2016-09-30 17:40:00","133"
"0","0","0","1","0","0","117","132","130","124","80","75","109","2016-09-30 18:00:00","137"
"0","0","0","0","1","0","117","132","130","124","80","75","109","2016-09-30 18:20:00","172"
"0","0","0","0","0","1","117","132","130","124","80","75","109","2016-09-30 18:40:00","156"
"1","0","0","0","0","0","233","244","267","275","257","213","248","2016-10-01 08:00:00","217"
"0","1","0","0","0","0","233","244","267","275","257","213","248","2016-10-01 08:20:00","210"
"0","0","1","0","0","0","233","244","267","275","257","213","248","2016-10-01 08:40:00","198"
"0","0","0","1","0","0","233","244","267","275","257","213","248","2016-10-01 09:00:00","251"
"0","0","0","0","1","0","233","244","267","275","257","213","248","2016-10-01 09:20:00","249"
"0","0","0","0","0","1","233","244","267","275","257","213","248","2016-10-01 09:40:00","242"
"1","0","0","0","0","0","162","208","188","179","183","203","187","2016-10-01 17:00:00","161"
"0","1","0","0","0","0","162","208","188","179","183","203","187","2016-10-01 17:20:00","134"
"0","0","1","0","0","0","162","208","188","179","183","203","187","2016-10-01 17:40:00","97"
"0","0","0","1","0","0","162","208","188","179","183","203","187","2016-10-01 18:00:00","99"
"0","0","0","0","1","0","162","208","188","179","183","203","187","2016-10-01 18:20:00","82"
"0","0","0","0","0","1","162","208","188","179","183","203","187","2016-10-01 18:40:00","89"
"1","0","0","0","0","0","168","164","163","73","79","64","118","2016-10-02 08:00:00","203"
"0","1","0","0","0","0","168","164","163","73","79","64","118","2016-10-02 08:20:00","237"
"0","0","1","0","0","0","168","164","163","73","79","64","118","2016-10-02 08:40:00","277"
"0","0","0","1","0","0","168","164","163","73","79","64","118","2016-10-02 09:00:00","266"
"0","0","0","0","1","0","168","164","163","73","79","64","118","2016-10-02 09:20:00","271"
"0","0","0","0","0","1","168","164","163","73","79","64","118","2016-10-02 09:40:00","211"
"1","0","0","0","0","0","127","168","162","167","170","182","162","2016-10-02 17:00:00","166"
"0","1","0","0","0","0","127","168","162","167","170","182","162","2016-10-02 17:20:00","132"
"0","0","1","0","0","0","127","168","162","167","170","182","162","2016-10-02 17:40:00","108"
"0","0","0","1","0","0","127","168","162","167","170","182","162","2016-10-02 18:00:00","97"
"0","0","0","0","1","0","127","168","162","167","170","182","162","2016-10-02 18:20:00","116"
"0","0","0","0","0","1","127","168","162","167","170","182","162","2016-10-02 18:40:00","77"
"1","0","0","0","0","0","140","110","91","75","70","34","86","2016-10-03 08:00:00","189"
"0","1","0","0","0","0","140","110","91","75","70","34","86","2016-10-03 08:20:00","196"
"0","0","1","0","0","0","140","110","91","75","70","34","86","2016-10-03 08:40:00","204"
"0","0","0","1","0","0","140","110","91","75","70","34","86","2016-10-03 09:00:00","90"
"0","0","0","0","1","0","140","110","91","75","70","34","86","2016-10-03 09:20:00","183"
"0","0","0","0","0","1","140","110","91","75","70","34","86","2016-10-03 09:40:00","183"
"1","0","0","0","0","0","105","142","147","174","181","176","154","2016-10-03 17:00:00","153"
"0","1","0","0","0","0","105","142","147","174","181","176","154","2016-10-03 17:20:00","116"
"0","0","1","0","0","0","105","142","147","174","181","176","154","2016-10-03 17:40:00","111"
"0","0","0","1","0","0","105","142","147","174","181","176","154","2016-10-03 18:00:00","111"
"0","0","0","0","1","0","105","142","147","174","181","176","154","2016-10-03 18:20:00","96"
"0","0","0","0","0","1","105","142","147","174","181","176","154","2016-10-03 18:40:00","84"
"1","0","0","0","0","0","135","123","102","82","58","40","90","2016-10-04 08:00:00","175"
"0","1","0","0","0","0","135","123","102","82","58","40","90","2016-10-04 08:20:00","192"
"0","0","1","0","0","0","135","123","102","82","58","40","90","2016-10-04 08:40:00","215"
"0","0","0","1","0","0","135","123","102","82","58","40","90","2016-10-04 09:00:00","232"
"0","0","0","0","1","0","135","123","102","82","58","40","90","2016-10-04 09:20:00","207"
"0","0","0","0","0","1","135","123","102","82","58","40","90","2016-10-04 09:40:00","229"
"1","0","0","0","0","0","216","224","199","189","215","200","207","2016-10-04 17:00:00","205"
"0","1","0","0","0","0","216","224","199","189","215","200","207","2016-10-04 17:20:00","193"
"0","0","1","0","0","0","216","224","199","189","215","200","207","2016-10-04 17:40:00","173"
"0","0","0","1","0","0","216","224","199","189","215","200","207","2016-10-04 18:00:00","131"
"0","0","0","0","1","0","216","224","199","189","215","200","207","2016-10-04 18:20:00","107"
"0","0","0","0","0","1","216","224","199","189","215","200","207","2016-10-04 18:40:00","111"
"1","0","0","0","0","0","130","102","87","86","67","43","85","2016-10-05 08:00:00","130"
"0","1","0","0","0","0","130","102","87","86","67","43","85","2016-10-05 08:20:00","192"
"0","0","1","0","0","0","130","102","87","86","67","43","85","2016-10-05 08:40:00","182"
"0","0","0","1","0","0","130","102","87","86","67","43","85","2016-10-05 09:00:00","165"
"0","0","0","0","1","0","130","102","87","86","67","43","85","2016-10-05 09:20:00","188"
"0","0","0","0","0","1","130","102","87","86","67","43","85","2016-10-05 09:40:00","166"
"1","0","0","0","0","0","205","246","253","191","217","239","225","2016-10-05 17:00:00","163"
"0","1","0","0","0","0","205","246","253","191","217","239","225","2016-10-05 17:20:00","179"
"0","0","1","0","0","0","205","246","253","191","217","239","225","2016-10-05 17:40:00","215"
"0","0","0","1","0","0","205","246","253","191","217","239","225","2016-10-05 18:00:00","189"
"0","0","0","0","1","0","205","246","253","191","217","239","225","2016-10-05 18:20:00","175"
"0","0","0","0","0","1","205","246","253","191","217","239","225","2016-10-05 18:40:00","128"
"1","0","0","0","0","0","135","114","80","72","53","46","83","2016-10-06 08:00:00","122"
"0","1","0","0","0","0","135","114","80","72","53","46","83","2016-10-06 08:20:00","150"
"0","0","1","0","0","0","135","114","80","72","53","46","83","2016-10-06 08:40:00","170"
"0","0","0","1","0","0","135","114","80","72","53","46","83","2016-10-06 09:00:00","160"
"0","0","0","0","1","0","135","114","80","72","53","46","83","2016-10-06 09:20:00","189"
"0","0","0","0","0","1","135","114","80","72","53","46","83","2016-10-06 09:40:00","173"
"1","0","0","0","0","0","170","211","201","193","209","224","201","2016-10-06 17:00:00","196"
"0","1","0","0","0","0","170","211","201","193","209","224","201","2016-10-06 17:20:00","163"
"0","0","1","0","0","0","170","211","201","193","209","224","201","2016-10-06 17:40:00","154"
"0","0","0","1","0","0","170","211","201","193","209","224","201","2016-10-06 18:00:00","157"
"0","0","0","0","1","0","170","211","201","193","209","224","201","2016-10-06 18:20:00","130"
"0","0","0","0","0","1","170","211","201","193","209","224","201","2016-10-06 18:40:00","140"
"1","0","0","0","0","0","92","112","94","79","53","40","78","2016-10-07 08:00:00","110"
"0","1","0","0","0","0","92","112","94","79","53","40","78","2016-10-07 08:20:00","122"
"0","0","1","0","0","0","92","112","94","79","53","40","78","2016-10-07 08:40:00","113"
"0","0","0","1","0","0","92","112","94","79","53","40","78","2016-10-07 09:00:00","147"
"0","0","0","0","1","0","92","112","94","79","53","40","78","2016-10-07 09:20:00","155"
"0","0","0","0","0","1","92","112","94","79","53","40","78","2016-10-07 09:40:00","148"
"1","0","0","0","0","0","179","159","182","202","190","188","183","2016-10-07 17:00:00","172"
"0","1","0","0","0","0","179","159","182","202","190","188","183","2016-10-07 17:20:00","118"
"0","0","1","0","0","0","179","159","182","202","190","188","183","2016-10-07 17:40:00","130"
"0","0","0","1","0","0","179","159","182","202","190","188","183","2016-10-07 18:00:00","95"
"0","0","0","0","1","0","179","159","182","202","190","188","183","2016-10-07 18:20:00","98"
"0","0","0","0","0","1","179","159","182","202","190","188","183","2016-10-07 18:40:00","64"
"1","0","0","0","0","0","27","36","21","19","12","9","20","2016-10-08 08:00:00","31"
"0","1","0","0","0","0","27","36","21","19","12","9","20","2016-10-08 08:20:00","39"
"0","0","1","0","0","0","27","36","21","19","12","9","20","2016-10-08 08:40:00","38"
"0","0","0","1","0","0","27","36","21","19","12","9","20","2016-10-08 09:00:00","35"
"0","0","0","0","1","0","27","36","21","19","12","9","20","2016-10-08 09:20:00","31"
"0","0","0","0","0","1","27","36","21","19","12","9","20","2016-10-08 09:40:00","38"
"1","0","0","0","0","0","36","44","49","40","42","44","42","2016-10-08 17:00:00","37"
"0","1","0","0","0","0","36","44","49","40","42","44","42","2016-10-08 17:20:00","23"
"0","0","1","0","0","0","36","44","49","40","42","44","42","2016-10-08 17:40:00","26"
"0","0","0","1","0","0","36","44","49","40","42","44","42","2016-10-08 18:00:00","20"
"0","0","0","0","1","0","36","44","49","40","42","44","42","2016-10-08 18:20:00","28"
"0","0","0","0","0","1","36","44","49","40","42","44","42","2016-10-08 18:40:00","20"
"1","0","0","0","0","0","33","25","26","17","9","8","19","2016-10-09 08:00:00","46"
"0","1","0","0","0","0","33","25","26","17","9","8","19","2016-10-09 08:20:00","39"
"0","0","1","0","0","0","33","25","26","17","9","8","19","2016-10-09 08:40:00","35"
"0","0","0","1","0","0","33","25","26","17","9","8","19","2016-10-09 09:00:00","45"
"0","0","0","0","1","0","33","25","26","17","9","8","19","2016-10-09 09:20:00","41"
"0","0","0","0","0","1","33","25","26","17","9","8","19","2016-10-09 09:40:00","41"
"1","0","0","0","0","0","38","42","35","48","40","49","42","2016-10-09 17:00:00","33"
"0","1","0","0","0","0","38","42","35","48","40","49","42","2016-10-09 17:20:00","28"
"0","0","1","0","0","0","38","42","35","48","40","49","42","2016-10-09 17:40:00","32"
"0","0","0","1","0","0","38","42","35","48","40","49","42","2016-10-09 18:00:00","20"
"0","0","0","0","1","0","38","42","35","48","40","49","42","2016-10-09 18:20:00","29"
"0","0","0","0","0","1","38","42","35","48","40","49","42","2016-10-09 18:40:00","23"
"1","0","0","0","0","0","37","40","34","18","13","13","25","2016-10-10 08:00:00","47"
"0","1","0","0","0","0","37","40","34","18","13","13","25","2016-10-10 08:20:00","44"
"0","0","1","0","0","0","37","40","34","18","13","13","25","2016-10-10 08:40:00","57"
"0","0","0","1","0","0","37","40","34","18","13","13","25","2016-10-10 09:00:00","51"
"0","0","0","0","1","0","37","40","34","18","13","13","25","2016-10-10 09:20:00","44"
"0","0","0","0","0","1","37","40","34","18","13","13","25","2016-10-10 09:40:00","53"
"1","0","0","0","0","0","28","45","42","56","36","46","42","2016-10-10 17:00:00","41"
"0","1","0","0","0","0","28","45","42","56","36","46","42","2016-10-10 17:20:00","22"
"0","0","1","0","0","0","28","45","42","56","36","46","42","2016-10-10 17:40:00","16"
"0","0","0","1","0","0","28","45","42","56","36","46","42","2016-10-10 18:00:00","20"
"0","0","0","0","1","0","28","45","42","56","36","46","42","2016-10-10 18:20:00","28"
"0","0","0","0","0","1","28","45","42","56","36","46","42","2016-10-10 18:40:00","23"
"1","0","0","0","0","0","52","40","30","18","26","9","29","2016-10-11 08:00:00","49"
"0","1","0","0","0","0","52","40","30","18","26","9","29","2016-10-11 08:20:00","49"
"0","0","1","0","0","0","52","40","30","18","26","9","29","2016-10-11 08:40:00","40"
"0","0","0","1","0","0","52","40","30","18","26","9","29","2016-10-11 09:00:00","45"
"0","0","0","0","1","0","52","40","30","18","26","9","29","2016-10-11 09:20:00","47"
"0","0","0","0","0","1","52","40","30","18","26","9","29","2016-10-11 09:40:00","44"
"1","0","0","0","0","0","42","45","52","39","57","43","46","2016-10-11 17:00:00","39"
"0","1","0","0","0","0","42","45","52","39","57","43","46","2016-10-11 17:20:00","30"
"0","0","1","0","0","0","42","45","52","39","57","43","46","2016-10-11 17:40:00","24"
"0","0","0","1","0","0","42","45","52","39","57","43","46","2016-10-11 18:00:00","27"
"0","0","0","0","1","0","42","45","52","39","57","43","46","2016-10-11 18:20:00","33"
"0","0","0","0","0","1","42","45","52","39","57","43","46","2016-10-11 18:40:00","25"
"1","0","0","0","0","0","42","27","27","16","17","10","23","2016-10-12 08:00:00","45"
"0","1","0","0","0","0","42","27","27","16","17","10","23","2016-10-12 08:20:00","54"
"0","0","1","0","0","0","42","27","27","16","17","10","23","2016-10-12 08:40:00","55"
"0","0","0","1","0","0","42","27","27","16","17","10","23","2016-10-12 09:00:00","44"
"0","0","0","0","1","0","42","27","27","16","17","10","23","2016-10-12 09:20:00","51"
"0","0","0","0","0","1","42","27","27","16","17","10","23","2016-10-12 09:40:00","34"
"1","0","0","0","0","0","48","42","41","52","43","41","44","2016-10-12 17:00:00","42"
"0","1","0","0","0","0","48","42","41","52","43","41","44","2016-10-12 17:20:00","26"
"0","0","1","0","0","0","48","42","41","52","43","41","44","2016-10-12 17:40:00","26"
"0","0","0","1","0","0","48","42","41","52","43","41","44","2016-10-12 18:00:00","29"
"0","0","0","0","1","0","48","42","41","52","43","41","44","2016-10-12 18:20:00","25"
"0","0","0","0","0","1","48","42","41","52","43","41","44","2016-10-12 18:40:00","21"
"1","0","0","0","0","0","49","44","32","32","18","17","32","2016-10-13 08:00:00","51"
"0","1","0","0","0","0","49","44","32","32","18","17","32","2016-10-13 08:20:00","59"
"0","0","1","0","0","0","49","44","32","32","18","17","32","2016-10-13 08:40:00","42"
"0","0","0","1","0","0","49","44","32","32","18","17","32","2016-10-13 09:00:00","65"
"0","0","0","0","1","0","49","44","32","32","18","17","32","2016-10-13 09:20:00","46"
"0","0","0","0","0","1","49","44","32","32","18","17","32","2016-10-13 09:40:00","59"
"1","0","0","0","0","0","50","48","44","33","43","48","44","2016-10-13 17:00:00","54"
"0","1","0","0","0","0","50","48","44","33","43","48","44","2016-10-13 17:20:00","45"
"0","0","1","0","0","0","50","48","44","33","43","48","44","2016-10-13 17:40:00","39"
"0","0","0","1","0","0","50","48","44","33","43","48","44","2016-10-13 18:00:00","34"
"0","0","0","0","1","0","50","48","44","33","43","48","44","2016-10-13 18:20:00","33"
"0","0","0","0","0","1","50","48","44","33","43","48","44","2016-10-13 18:40:00","23"
"1","0","0","0","0","0","30","28","23","20","20","14","22","2016-10-14 08:00:00","34"
"0","1","0","0","0","0","30","28","23","20","20","14","22","2016-10-14 08:20:00","59"
"0","0","1","0","0","0","30","28","23","20","20","14","22","2016-10-14 08:40:00","46"
"0","0","0","1","0","0","30","28","23","20","20","14","22","2016-10-14 09:00:00","44"
"0","0","0","0","1","0","30","28","23","20","20","14","22","2016-10-14 09:20:00","48"
"0","0","0","0","0","1","30","28","23","20","20","14","22","2016-10-14 09:40:00","45"
"1","0","0","0","0","0","62","71","63","70","66","76","68","2016-10-14 17:00:00","44"
"0","1","0","0","0","0","62","71","63","70","66","76","68","2016-10-14 17:20:00","47"
"0","0","1","0","0","0","62","71","63","70","66","76","68","2016-10-14 17:40:00","39"
"0","0","0","1","0","0","62","71","63","70","66","76","68","2016-10-14 18:00:00","35"
"0","0","0","0","1","0","62","71","63","70","66","76","68","2016-10-14 18:20:00","30"
"0","0","0","0","0","1","62","71","63","70","66","76","68","2016-10-14 18:40:00","43"
"1","0","0","0","0","0","46","53","39","31","19","10","33","2016-10-15 08:00:00","44"
"0","1","0","0","0","0","46","53","39","31","19","10","33","2016-10-15 08:20:00","47"
"0","0","1","0","0","0","46","53","39","31","19","10","33","2016-10-15 08:40:00","55"
"0","0","0","1","0","0","46","53","39","31","19","10","33","2016-10-15 09:00:00","70"
"0","0","0","0","1","0","46","53","39","31","19","10","33","2016-10-15 09:20:00","72"
"0","0","0","0","0","1","46","53","39","31","19","10","33","2016-10-15 09:40:00","55"
"1","0","0","0","0","0","64","66","57","57","59","37","56","2016-10-15 17:00:00","66"
"0","1","0","0","0","0","64","66","57","57","59","37","56","2016-10-15 17:20:00","55"
"0","0","1","0","0","0","64","66","57","57","59","37","56","2016-10-15 17:40:00","32"
