is_holi,is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,is_week,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
1,0,0,0,1,0,0,0,16,13,11,18,18,6,13,2016/10/3 9:00,19
1,0,0,0,0,1,0,0,16,13,11,18,18,6,13,2016/10/3 9:20,23
1,0,0,0,0,0,1,0,16,13,11,18,18,6,13,2016/10/3 9:40,17
1,1,0,0,0,0,0,0,22,19,23,24,37,23,24,2016/10/3 17:00,14
1,0,1,0,0,0,0,0,22,19,23,24,37,23,24,2016/10/3 17:20,9
1,0,0,1,0,0,0,0,22,19,23,24,37,23,24,2016/10/3 17:40,7
1,0,0,0,1,0,0,0,22,19,23,24,37,23,24,2016/10/3 18:00,12
1,0,0,0,0,1,0,0,22,19,23,24,37,23,24,2016/10/3 18:20,20
1,0,0,0,0,0,1,0,22,19,23,24,37,23,24,2016/10/3 18:40,11
1,1,0,0,0,0,0,0,19,15,6,11,18,6,12,2016/10/4 8:00,15
1,0,1,0,0,0,0,0,19,15,6,11,18,6,12,2016/10/4 8:20,20
1,0,0,1,0,0,0,0,19,15,6,11,18,6,12,2016/10/4 8:40,35
1,0,0,0,1,0,0,0,19,15,6,11,18,6,12,2016/10/4 9:00,26
1,0,0,0,0,1,0,0,19,15,6,11,18,6,12,2016/10/4 9:20,25
1,0,0,0,0,0,1,0,19,15,6,11,18,6,12,2016/10/4 9:40,23
1,1,0,0,0,0,0,0,20,15,16,24,28,19,20,2016/10/4 17:00,8
1,0,1,0,0,0,0,0,20,15,16,24,28,19,20,2016/10/4 17:20,7
1,0,0,1,0,0,0,0,20,15,16,24,28,19,20,2016/10/4 17:40,18
1,0,0,0,1,0,0,0,20,15,16,24,28,19,20,2016/10/4 18:00,15
1,0,0,0,0,1,0,0,20,15,16,24,28,19,20,2016/10/4 18:20,11
1,0,0,0,0,0,1,0,20,15,16,24,28,19,20,2016/10/4 18:40,7
1,1,0,0,0,0,0,0,12,14,15,14,20,13,14,2016/10/5 8:00,20
1,0,1,0,0,0,0,0,12,14,15,14,20,13,14,2016/10/5 8:20,22
1,0,0,1,0,0,0,0,12,14,15,14,20,13,14,2016/10/5 8:40,24
1,0,0,0,1,0,0,0,12,14,15,14,20,13,14,2016/10/5 9:00,35
1,0,0,0,0,1,0,0,12,14,15,14,20,13,14,2016/10/5 9:20,34
1,0,0,0,0,0,1,0,12,14,15,14,20,13,14,2016/10/5 9:40,20
1,1,0,0,0,0,0,0,14,26,29,21,18,19,21,2016/10/5 17:00,8
1,0,1,0,0,0,0,0,14,26,29,21,18,19,21,2016/10/5 17:20,16
1,0,0,1,0,0,0,0,14,26,29,21,18,19,21,2016/10/5 17:40,12
1,0,0,0,1,0,0,0,14,26,29,21,18,19,21,2016/10/5 18:00,10
1,0,0,0,0,1,0,0,14,26,29,21,18,19,21,2016/10/5 18:20,5
1,0,0,0,0,0,1,0,14,26,29,21,18,19,21,2016/10/5 18:40,9
1,1,0,0,0,0,0,0,16,17,22,20,10,13,16,2016/10/6 8:00,21
1,0,1,0,0,0,0,0,16,17,22,20,10,13,16,2016/10/6 8:20,18
1,0,0,1,0,0,0,0,16,17,22,20,10,13,16,2016/10/6 8:40,25
1,0,0,0,1,0,0,0,16,17,22,20,10,13,16,2016/10/6 9:00,28
1,0,0,0,0,1,0,0,16,17,22,20,10,13,16,2016/10/6 9:20,19
1,0,0,0,0,0,1,0,16,17,22,20,10,13,16,2016/10/6 9:40,28
1,1,0,0,0,0,0,0,20,19,17,21,30,23,21,2016/10/6 17:00,17
1,0,1,0,0,0,0,0,20,19,17,21,30,23,21,2016/10/6 17:20,10
1,0,0,1,0,0,0,0,20,19,17,21,30,23,21,2016/10/6 17:40,16
1,0,0,0,1,0,0,0,20,19,17,21,30,23,21,2016/10/6 18:00,12
1,0,0,0,0,1,0,0,20,19,17,21,30,23,21,2016/10/6 18:20,12
1,0,0,0,0,0,1,0,20,19,17,21,30,23,21,2016/10/6 18:40,3
1,1,0,0,0,0,0,0,20,16,20,20,29,10,19,2016/10/7 8:00,19
1,0,1,0,0,0,0,0,20,16,20,20,29,10,19,2016/10/7 8:20,32
1,0,0,1,0,0,0,0,20,16,20,20,29,10,19,2016/10/7 8:40,19
1,0,0,0,1,0,0,0,20,16,20,20,29,10,19,2016/10/7 9:00,32
1,0,0,0,0,1,0,0,20,16,20,20,29,10,19,2016/10/7 9:20,32
1,0,0,0,0,0,1,0,20,16,20,20,29,10,19,2016/10/7 9:40,28
1,1,0,0,0,0,0,0,26,14,13,29,20,28,21,2016/10/7 17:00,12
1,0,1,0,0,0,0,0,26,14,13,29,20,28,21,2016/10/7 17:20,14
1,0,0,1,0,0,0,0,26,14,13,29,20,28,21,2016/10/7 17:40,16
1,0,0,0,1,0,0,0,26,14,13,29,20,28,21,2016/10/7 18:00,13
1,0,0,0,0,1,0,0,26,14,13,29,20,28,21,2016/10/7 18:20,13
1,0,0,0,0,0,1,0,26,14,13,29,20,28,21,2016/10/7 18:40,12
0,1,0,0,0,0,0,1,105,79,59,39,28,11,53,2016/10/8 8:00,128
0,0,1,0,0,0,0,1,105,79,59,39,28,11,53,2016/10/8 8:20,129
0,0,0,1,0,0,0,1,105,79,59,39,28,11,53,2016/10/8 8:40,142
0,0,0,0,1,0,0,1,105,79,59,39,28,11,53,2016/10/8 9:00,132
0,0,0,0,0,1,0,1,105,79,59,39,28,11,53,2016/10/8 9:20,127
0,0,0,0,0,0,1,1,105,79,59,39,28,11,53,2016/10/8 9:40,101
0,1,0,0,0,0,0,1,98,104,79,94,92,94,93,2016/10/8 17:00,87
0,0,1,0,0,0,0,1,98,104,79,94,92,94,93,2016/10/8 17:20,88
0,0,0,1,0,0,0,1,98,104,79,94,92,94,93,2016/10/8 17:40,89
0,0,0,0,1,0,0,1,98,104,79,94,92,94,93,2016/10/8 18:00,61
0,0,0,0,0,1,0,1,98,104,79,94,92,94,93,2016/10/8 18:20,71
0,0,0,0,0,0,1,1,98,104,79,94,92,94,93,2016/10/8 18:40,81
0,1,0,0,0,0,0,1,80,62,48,46,33,16,47,2016/10/9 8:00,112
0,0,1,0,0,0,0,1,80,62,48,46,33,16,47,2016/10/9 8:20,109
0,0,0,1,0,0,0,1,80,62,48,46,33,16,47,2016/10/9 8:40,105
0,0,0,0,1,0,0,1,80,62,48,46,33,16,47,2016/10/9 9:00,109
0,0,0,0,0,1,0,1,80,62,48,46,33,16,47,2016/10/9 9:20,102
0,0,0,0,0,0,1,1,80,62,48,46,33,16,47,2016/10/9 9:40,82
0,1,0,0,0,0,0,1,111,100,99,89,95,97,98,2016/10/9 17:00,76
0,0,1,0,0,0,0,1,111,100,99,89,95,97,98,2016/10/9 17:20,91
0,0,0,1,0,0,0,1,111,100,99,89,95,97,98,2016/10/9 17:40,93
0,0,0,0,1,0,0,1,111,100,99,89,95,97,98,2016/10/9 18:00,70
0,0,0,0,0,1,0,1,111,100,99,89,95,97,98,2016/10/9 18:20,80
0,0,0,0,0,0,1,1,111,100,99,89,95,97,98,2016/10/9 18:40,73
0,1,0,0,0,0,0,0,80,84,61,42,37,16,53,2016/10/10 8:00,124
0,0,1,0,0,0,0,0,80,84,61,42,37,16,53,2016/10/10 8:20,99
0,0,0,1,0,0,0,0,80,84,61,42,37,16,53,2016/10/10 8:40,138
0,0,0,0,1,0,0,0,80,84,61,42,37,16,53,2016/10/10 9:00,120
0,0,0,0,0,1,0,0,80,84,61,42,37,16,53,2016/10/10 9:20,109
0,0,0,0,0,0,1,0,80,84,61,42,37,16,53,2016/10/10 9:40,95
0,1,0,0,0,0,0,0,92,86,85,74,84,99,86,2016/10/10 17:00,79
0,0,1,0,0,0,0,0,92,86,85,74,84,99,86,2016/10/10 17:20,94
0,0,0,1,0,0,0,0,92,86,85,74,84,99,86,2016/10/10 17:40,117
0,0,0,0,1,0,0,0,92,86,85,74,84,99,86,2016/10/10 18:00,63
0,0,0,0,0,1,0,0,92,86,85,74,84,99,86,2016/10/10 18:20,64
0,0,0,0,0,0,1,0,92,86,85,74,84,99,86,2016/10/10 18:40,72
0,1,0,0,0,0,0,0,84,79,54,53,39,17,54,2016/10/11 8:00,116
0,0,1,0,0,0,0,0,84,79,54,53,39,17,54,2016/10/11 8:20,111
0,0,0,1,0,0,0,0,84,79,54,53,39,17,54,2016/10/11 8:40,129
0,0,0,0,1,0,0,0,84,79,54,53,39,17,54,2016/10/11 9:00,118
0,0,0,0,0,1,0,0,84,79,54,53,39,17,54,2016/10/11 9:20,115
0,0,0,0,0,0,1,0,84,79,54,53,39,17,54,2016/10/11 9:40,92
0,1,0,0,0,0,0,0,87,93,86,92,61,80,83,2016/10/11 17:00,98
0,0,1,0,0,0,0,0,87,93,86,92,61,80,83,2016/10/11 17:20,89
0,0,0,1,0,0,0,0,87,93,86,92,61,80,83,2016/10/11 17:40,118
0,0,0,0,1,0,0,0,87,93,86,92,61,80,83,2016/10/11 18:00,78
0,0,0,0,0,1,0,0,87,93,86,92,61,80,83,2016/10/11 18:20,76
0,0,0,0,0,0,1,0,87,93,86,92,61,80,83,2016/10/11 18:40,75
0,1,0,0,0,0,0,0,94,93,69,36,35,20,57,2016/10/12 8:00,99
0,0,1,0,0,0,0,0,94,93,69,36,35,20,57,2016/10/12 8:20,114
0,0,0,1,0,0,0,0,94,93,69,36,35,20,57,2016/10/12 8:40,137
0,0,0,0,1,0,0,0,94,93,69,36,35,20,57,2016/10/12 9:00,109
0,0,0,0,0,1,0,0,94,93,69,36,35,20,57,2016/10/12 9:20,114
0,0,0,0,0,0,1,0,94,93,69,36,35,20,57,2016/10/12 9:40,107
0,1,0,0,0,0,0,0,77,90,85,80,96,98,87,2016/10/12 17:00,99
0,0,1,0,0,0,0,0,77,90,85,80,96,98,87,2016/10/12 17:20,88
0,0,0,1,0,0,0,0,77,90,85,80,96,98,87,2016/10/12 17:40,90
0,0,0,0,1,0,0,0,77,90,85,80,96,98,87,2016/10/12 18:00,88
0,0,0,0,0,1,0,0,77,90,85,80,96,98,87,2016/10/12 18:20,59
0,0,0,0,0,0,1,0,77,90,85,80,96,98,87,2016/10/12 18:40,99
0,1,0,0,0,0,0,0,87,71,75,55,31,29,58,2016/10/13 8:00,119
0,0,1,0,0,0,0,0,87,71,75,55,31,29,58,2016/10/13 8:20,115
0,0,0,1,0,0,0,0,87,71,75,55,31,29,58,2016/10/13 8:40,131
0,0,0,0,1,0,0,0,87,71,75,55,31,29,58,2016/10/13 9:00,112
0,0,0,0,0,1,0,0,87,71,75,55,31,29,58,2016/10/13 9:20,118
0,0,0,0,0,0,1,0,87,71,75,55,31,29,58,2016/10/13 9:40,94
0,1,0,0,0,0,0,0,99,122,120,105,105,119,111,2016/10/13 17:00,88
0,0,1,0,0,0,0,0,99,122,120,105,105,119,111,2016/10/13 17:20,96
0,0,0,1,0,0,0,0,99,122,120,105,105,119,111,2016/10/13 17:40,105
0,0,0,0,1,0,0,0,99,122,120,105,105,119,111,2016/10/13 18:00,87
0,0,0,0,0,1,0,0,99,122,120,105,105,119,111,2016/10/13 18:20,80
0,0,0,0,0,0,1,0,99,122,120,105,105,119,111,2016/10/13 18:40,75
0,1,0,0,0,0,0,0,77,71,73,54,34,17,54,2016/10/14 8:00,99
0,0,1,0,0,0,0,0,77,71,73,54,34,17,54,2016/10/14 8:20,134
0,0,0,1,0,0,0,0,77,71,73,54,34,17,54,2016/10/14 8:40,127
0,0,0,0,1,0,0,0,77,71,73,54,34,17,54,2016/10/14 9:00,125
0,0,0,0,0,1,0,0,77,71,73,54,34,17,54,2016/10/14 9:20,100
0,0,0,0,0,0,1,0,77,71,73,54,34,17,54,2016/10/14 9:40,105
0,1,0,0,0,0,0,0,103,89,115,109,106,100,103,2016/10/14 17:00,112
0,0,1,0,0,0,0,0,103,89,115,109,106,100,103,2016/10/14 17:20,107
0,0,0,1,0,0,0,0,103,89,115,109,106,100,103,2016/10/14 17:40,128
0,0,0,0,1,0,0,0,103,89,115,109,106,100,103,2016/10/14 18:00,125
0,0,0,0,0,1,0,0,103,89,115,109,106,100,103,2016/10/14 18:20,67
0,0,0,0,0,0,1,0,103,89,115,109,106,100,103,2016/10/14 18:40,38
0,1,0,0,0,0,0,1,77,62,59,63,39,16,52,2016/10/15 8:00,80
0,0,1,0,0,0,0,1,77,62,59,63,39,16,52,2016/10/15 8:20,80
0,0,0,1,0,0,0,1,77,62,59,63,39,16,52,2016/10/15 8:40,121
0,0,0,0,1,0,0,1,77,62,59,63,39,16,52,2016/10/15 9:00,90
0,0,0,0,0,1,0,1,77,62,59,63,39,16,52,2016/10/15 9:20,97
0,0,0,0,0,0,1,1,77,62,59,63,39,16,52,2016/10/15 9:40,105
0,1,0,0,0,0,0,1,89,95,90,106,101,119,100,2016/10/15 17:00,104
0,0,1,0,0,0,0,1,89,95,90,106,101,119,100,2016/10/15 17:20,87
0,0,0,1,0,0,0,1,89,95,90,106,101,119,100,2016/10/15 17:40,87
