is_holi,is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,is_week,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
0,0,0,0,0,1,0,0,30,30,25,18,9,4,19,2016/9/29 9:20,40
0,0,0,0,0,0,1,0,30,30,25,18,9,4,19,2016/9/29 9:40,48
0,1,0,0,0,0,0,0,47,50,60,53,65,53,54,2016/9/29 17:00,30
0,0,1,0,0,0,0,0,47,50,60,53,65,53,54,2016/9/29 17:20,30
0,0,0,1,0,0,0,0,47,50,60,53,65,53,54,2016/9/29 17:40,30
0,0,0,0,1,0,0,0,47,50,60,53,65,53,54,2016/9/29 18:00,22
0,0,0,0,0,1,0,0,47,50,60,53,65,53,54,2016/9/29 18:20,26
0,0,0,0,0,0,1,0,47,50,60,53,65,53,54,2016/9/29 18:40,25
0,1,0,0,0,0,0,0,44,31,29,24,17,10,25,2016/9/30 8:00,46
0,0,1,0,0,0,0,0,44,31,29,24,17,10,25,2016/9/30 8:20,48
0,0,0,1,0,0,0,0,44,31,29,24,17,10,25,2016/9/30 8:40,47
0,0,0,0,1,0,0,0,44,31,29,24,17,10,25,2016/9/30 9:00,60
0,0,0,0,0,1,0,0,44,31,29,24,17,10,25,2016/9/30 9:20,61
0,0,0,0,0,0,1,0,44,31,29,24,17,10,25,2016/9/30 9:40,63
0,1,0,0,0,0,0,0,117,132,130,124,80,75,109,2016/9/30 17:00,87
0,0,1,0,0,0,0,0,117,132,130,124,80,75,109,2016/9/30 17:20,98
0,0,0,1,0,0,0,0,117,132,130,124,80,75,109,2016/9/30 17:40,133
0,0,0,0,1,0,0,0,117,132,130,124,80,75,109,2016/9/30 18:00,137
0,0,0,0,0,1,0,0,117,132,130,124,80,75,109,2016/9/30 18:20,172
0,0,0,0,0,0,1,0,117,132,130,124,80,75,109,2016/9/30 18:40,156
1,1,0,0,0,0,0,1,233,244,267,275,257,213,248,2016/10/1 8:00,217
1,0,1,0,0,0,0,1,233,244,267,275,257,213,248,2016/10/1 8:20,210
1,0,0,1,0,0,0,1,233,244,267,275,257,213,248,2016/10/1 8:40,198
1,0,0,0,1,0,0,1,233,244,267,275,257,213,248,2016/10/1 9:00,251
1,0,0,0,0,1,0,1,233,244,267,275,257,213,248,2016/10/1 9:20,249
1,0,0,0,0,0,1,1,233,244,267,275,257,213,248,2016/10/1 9:40,242
1,1,0,0,0,0,0,1,162,208,188,179,183,203,187,2016/10/1 17:00,161
1,0,1,0,0,0,0,1,162,208,188,179,183,203,187,2016/10/1 17:20,134
1,0,0,1,0,0,0,1,162,208,188,179,183,203,187,2016/10/1 17:40,97
1,0,0,0,1,0,0,1,162,208,188,179,183,203,187,2016/10/1 18:00,99
1,0,0,0,0,1,0,1,162,208,188,179,183,203,187,2016/10/1 18:20,82
1,0,0,0,0,0,1,1,162,208,188,179,183,203,187,2016/10/1 18:40,89
1,1,0,0,0,0,0,1,168,164,163,73,79,64,118,2016/10/2 8:00,203
1,0,1,0,0,0,0,1,168,164,163,73,79,64,118,2016/10/2 8:20,237
1,0,0,1,0,0,0,1,168,164,163,73,79,64,118,2016/10/2 8:40,277
1,0,0,0,1,0,0,1,168,164,163,73,79,64,118,2016/10/2 9:00,266
1,0,0,0,0,1,0,1,168,164,163,73,79,64,118,2016/10/2 9:20,271
1,0,0,0,0,0,1,1,168,164,163,73,79,64,118,2016/10/2 9:40,211
1,1,0,0,0,0,0,1,127,168,162,167,170,182,162,2016/10/2 17:00,166
1,0,1,0,0,0,0,1,127,168,162,167,170,182,162,2016/10/2 17:20,132
1,0,0,1,0,0,0,1,127,168,162,167,170,182,162,2016/10/2 17:40,108
1,0,0,0,1,0,0,1,127,168,162,167,170,182,162,2016/10/2 18:00,97
1,0,0,0,0,1,0,1,127,168,162,167,170,182,162,2016/10/2 18:20,116
1,0,0,0,0,0,1,1,127,168,162,167,170,182,162,2016/10/2 18:40,77
1,1,0,0,0,0,0,0,140,110,91,75,70,34,86,2016/10/3 8:00,189
1,0,1,0,0,0,0,0,140,110,91,75,70,34,86,2016/10/3 8:20,196
1,0,0,1,0,0,0,0,140,110,91,75,70,34,86,2016/10/3 8:40,204
1,0,0,0,1,0,0,0,140,110,91,75,70,34,86,2016/10/3 9:00,90
1,0,0,0,0,1,0,0,140,110,91,75,70,34,86,2016/10/3 9:20,183
1,0,0,0,0,0,1,0,140,110,91,75,70,34,86,2016/10/3 9:40,183
1,1,0,0,0,0,0,0,105,142,147,174,181,176,154,2016/10/3 17:00,153
1,0,1,0,0,0,0,0,105,142,147,174,181,176,154,2016/10/3 17:20,116
1,0,0,1,0,0,0,0,105,142,147,174,181,176,154,2016/10/3 17:40,111
1,0,0,0,1,0,0,0,105,142,147,174,181,176,154,2016/10/3 18:00,111
1,0,0,0,0,1,0,0,105,142,147,174,181,176,154,2016/10/3 18:20,96
1,0,0,0,0,0,1,0,105,142,147,174,181,176,154,2016/10/3 18:40,84
1,1,0,0,0,0,0,0,135,123,102,82,58,40,90,2016/10/4 8:00,175
1,0,1,0,0,0,0,0,135,123,102,82,58,40,90,2016/10/4 8:20,192
1,0,0,1,0,0,0,0,135,123,102,82,58,40,90,2016/10/4 8:40,215
1,0,0,0,1,0,0,0,135,123,102,82,58,40,90,2016/10/4 9:00,232
1,0,0,0,0,1,0,0,135,123,102,82,58,40,90,2016/10/4 9:20,207
1,0,0,0,0,0,1,0,135,123,102,82,58,40,90,2016/10/4 9:40,229
1,1,0,0,0,0,0,0,216,224,199,189,215,200,207,2016/10/4 17:00,205
1,0,1,0,0,0,0,0,216,224,199,189,215,200,207,2016/10/4 17:20,193
1,0,0,1,0,0,0,0,216,224,199,189,215,200,207,2016/10/4 17:40,173
1,0,0,0,1,0,0,0,216,224,199,189,215,200,207,2016/10/4 18:00,131
1,0,0,0,0,1,0,0,216,224,199,189,215,200,207,2016/10/4 18:20,107
1,0,0,0,0,0,1,0,216,224,199,189,215,200,207,2016/10/4 18:40,111
1,1,0,0,0,0,0,0,130,102,87,86,67,43,85,2016/10/5 8:00,130
1,0,1,0,0,0,0,0,130,102,87,86,67,43,85,2016/10/5 8:20,192
1,0,0,1,0,0,0,0,130,102,87,86,67,43,85,2016/10/5 8:40,182
1,0,0,0,1,0,0,0,130,102,87,86,67,43,85,2016/10/5 9:00,165
1,0,0,0,0,1,0,0,130,102,87,86,67,43,85,2016/10/5 9:20,188
1,0,0,0,0,0,1,0,130,102,87,86,67,43,85,2016/10/5 9:40,166
1,1,0,0,0,0,0,0,205,246,253,191,217,239,225,2016/10/5 17:00,163
1,0,1,0,0,0,0,0,205,246,253,191,217,239,225,2016/10/5 17:20,179
1,0,0,1,0,0,0,0,205,246,253,191,217,239,225,2016/10/5 17:40,215
1,0,0,0,1,0,0,0,205,246,253,191,217,239,225,2016/10/5 18:00,189
1,0,0,0,0,1,0,0,205,246,253,191,217,239,225,2016/10/5 18:20,175
1,0,0,0,0,0,1,0,205,246,253,191,217,239,225,2016/10/5 18:40,128
1,1,0,0,0,0,0,0,135,114,80,72,53,46,83,2016/10/6 8:00,122
1,0,1,0,0,0,0,0,135,114,80,72,53,46,83,2016/10/6 8:20,150
1,0,0,1,0,0,0,0,135,114,80,72,53,46,83,2016/10/6 8:40,170
1,0,0,0,1,0,0,0,135,114,80,72,53,46,83,2016/10/6 9:00,160
1,0,0,0,0,1,0,0,135,114,80,72,53,46,83,2016/10/6 9:20,189
1,0,0,0,0,0,1,0,135,114,80,72,53,46,83,2016/10/6 9:40,173
1,1,0,0,0,0,0,0,170,211,201,193,209,224,201,2016/10/6 17:00,196
1,0,1,0,0,0,0,0,170,211,201,193,209,224,201,2016/10/6 17:20,163
1,0,0,1,0,0,0,0,170,211,201,193,209,224,201,2016/10/6 17:40,154
1,0,0,0,1,0,0,0,170,211,201,193,209,224,201,2016/10/6 18:00,157
1,0,0,0,0,1,0,0,170,211,201,193,209,224,201,2016/10/6 18:20,130
1,0,0,0,0,0,1,0,170,211,201,193,209,224,201,2016/10/6 18:40,140
1,1,0,0,0,0,0,0,92,112,94,79,53,40,78,2016/10/7 8:00,110
1,0,1,0,0,0,0,0,92,112,94,79,53,40,78,2016/10/7 8:20,122
1,0,0,1,0,0,0,0,92,112,94,79,53,40,78,2016/10/7 8:40,113
1,0,0,0,1,0,0,0,92,112,94,79,53,40,78,2016/10/7 9:00,147
1,0,0,0,0,1,0,0,92,112,94,79,53,40,78,2016/10/7 9:20,155
1,0,0,0,0,0,1,0,92,112,94,79,53,40,78,2016/10/7 9:40,148
1,1,0,0,0,0,0,0,179,159,182,202,190,188,183,2016/10/7 17:00,172
1,0,1,0,0,0,0,0,179,159,182,202,190,188,183,2016/10/7 17:20,118
1,0,0,1,0,0,0,0,179,159,182,202,190,188,183,2016/10/7 17:40,130
1,0,0,0,1,0,0,0,179,159,182,202,190,188,183,2016/10/7 18:00,95
1,0,0,0,0,1,0,0,179,159,182,202,190,188,183,2016/10/7 18:20,98
1,0,0,0,0,0,1,0,179,159,182,202,190,188,183,2016/10/7 18:40,64
0,1,0,0,0,0,0,1,27,36,21,19,12,9,20,2016/10/8 8:00,31
0,0,1,0,0,0,0,1,27,36,21,19,12,9,20,2016/10/8 8:20,39
0,0,0,1,0,0,0,1,27,36,21,19,12,9,20,2016/10/8 8:40,38
0,0,0,0,1,0,0,1,27,36,21,19,12,9,20,2016/10/8 9:00,35
0,0,0,0,0,1,0,1,27,36,21,19,12,9,20,2016/10/8 9:20,31
0,0,0,0,0,0,1,1,27,36,21,19,12,9,20,2016/10/8 9:40,38
0,1,0,0,0,0,0,1,36,44,49,40,42,44,42,2016/10/8 17:00,37
0,0,1,0,0,0,0,1,36,44,49,40,42,44,42,2016/10/8 17:20,23
0,0,0,1,0,0,0,1,36,44,49,40,42,44,42,2016/10/8 17:40,26
0,0,0,0,1,0,0,1,36,44,49,40,42,44,42,2016/10/8 18:00,20
0,0,0,0,0,1,0,1,36,44,49,40,42,44,42,2016/10/8 18:20,28
0,0,0,0,0,0,1,1,36,44,49,40,42,44,42,2016/10/8 18:40,20
0,1,0,0,0,0,0,1,33,25,26,17,9,8,19,2016/10/9 8:00,46
0,0,1,0,0,0,0,1,33,25,26,17,9,8,19,2016/10/9 8:20,39
0,0,0,1,0,0,0,1,33,25,26,17,9,8,19,2016/10/9 8:40,35
0,0,0,0,1,0,0,1,33,25,26,17,9,8,19,2016/10/9 9:00,45
0,0,0,0,0,1,0,1,33,25,26,17,9,8,19,2016/10/9 9:20,41
0,0,0,0,0,0,1,1,33,25,26,17,9,8,19,2016/10/9 9:40,41
0,1,0,0,0,0,0,1,38,42,35,48,40,49,42,2016/10/9 17:00,33
0,0,1,0,0,0,0,1,38,42,35,48,40,49,42,2016/10/9 17:20,28
0,0,0,1,0,0,0,1,38,42,35,48,40,49,42,2016/10/9 17:40,32
0,0,0,0,1,0,0,1,38,42,35,48,40,49,42,2016/10/9 18:00,20
0,0,0,0,0,1,0,1,38,42,35,48,40,49,42,2016/10/9 18:20,29
0,0,0,0,0,0,1,1,38,42,35,48,40,49,42,2016/10/9 18:40,23
0,1,0,0,0,0,0,0,37,40,34,18,13,13,25,2016/10/10 8:00,47
0,0,1,0,0,0,0,0,37,40,34,18,13,13,25,2016/10/10 8:20,44
0,0,0,1,0,0,0,0,37,40,34,18,13,13,25,2016/10/10 8:40,57
0,0,0,0,1,0,0,0,37,40,34,18,13,13,25,2016/10/10 9:00,51
0,0,0,0,0,1,0,0,37,40,34,18,13,13,25,2016/10/10 9:20,44
0,0,0,0,0,0,1,0,37,40,34,18,13,13,25,2016/10/10 9:40,53
0,1,0,0,0,0,0,0,28,45,42,56,36,46,42,2016/10/10 17:00,41
0,0,1,0,0,0,0,0,28,45,42,56,36,46,42,2016/10/10 17:20,22
0,0,0,1,0,0,0,0,28,45,42,56,36,46,42,2016/10/10 17:40,16
0,0,0,0,1,0,0,0,28,45,42,56,36,46,42,2016/10/10 18:00,20
0,0,0,0,0,1,0,0,28,45,42,56,36,46,42,2016/10/10 18:20,28
0,0,0,0,0,0,1,0,28,45,42,56,36,46,42,2016/10/10 18:40,23
0,1,0,0,0,0,0,0,52,40,30,18,26,9,29,2016/10/11 8:00,49
0,0,1,0,0,0,0,0,52,40,30,18,26,9,29,2016/10/11 8:20,49
0,0,0,1,0,0,0,0,52,40,30,18,26,9,29,2016/10/11 8:40,40
0,0,0,0,1,0,0,0,52,40,30,18,26,9,29,2016/10/11 9:00,45
0,0,0,0,0,1,0,0,52,40,30,18,26,9,29,2016/10/11 9:20,47
0,0,0,0,0,0,1,0,52,40,30,18,26,9,29,2016/10/11 9:40,44
0,1,0,0,0,0,0,0,42,45,52,39,57,43,46,2016/10/11 17:00,39
0,0,1,0,0,0,0,0,42,45,52,39,57,43,46,2016/10/11 17:20,30
0,0,0,1,0,0,0,0,42,45,52,39,57,43,46,2016/10/11 17:40,24
0,0,0,0,1,0,0,0,42,45,52,39,57,43,46,2016/10/11 18:00,27
0,0,0,0,0,1,0,0,42,45,52,39,57,43,46,2016/10/11 18:20,33
0,0,0,0,0,0,1,0,42,45,52,39,57,43,46,2016/10/11 18:40,25
0,1,0,0,0,0,0,0,42,27,27,16,17,10,23,2016/10/12 8:00,45
0,0,1,0,0,0,0,0,42,27,27,16,17,10,23,2016/10/12 8:20,54
0,0,0,1,0,0,0,0,42,27,27,16,17,10,23,2016/10/12 8:40,55
0,0,0,0,1,0,0,0,42,27,27,16,17,10,23,2016/10/12 9:00,44
0,0,0,0,0,1,0,0,42,27,27,16,17,10,23,2016/10/12 9:20,51
0,0,0,0,0,0,1,0,42,27,27,16,17,10,23,2016/10/12 9:40,34
0,1,0,0,0,0,0,0,48,42,41,52,43,41,44,2016/10/12 17:00,42
0,0,1,0,0,0,0,0,48,42,41,52,43,41,44,2016/10/12 17:20,26
0,0,0,1,0,0,0,0,48,42,41,52,43,41,44,2016/10/12 17:40,26
0,0,0,0,1,0,0,0,48,42,41,52,43,41,44,2016/10/12 18:00,29
0,0,0,0,0,1,0,0,48,42,41,52,43,41,44,2016/10/12 18:20,25
0,0,0,0,0,0,1,0,48,42,41,52,43,41,44,2016/10/12 18:40,21
0,1,0,0,0,0,0,0,49,44,32,32,18,17,32,2016/10/13 8:00,51
0,0,1,0,0,0,0,0,49,44,32,32,18,17,32,2016/10/13 8:20,59
0,0,0,1,0,0,0,0,49,44,32,32,18,17,32,2016/10/13 8:40,42
0,0,0,0,1,0,0,0,49,44,32,32,18,17,32,2016/10/13 9:00,65
0,0,0,0,0,1,0,0,49,44,32,32,18,17,32,2016/10/13 9:20,46
0,0,0,0,0,0,1,0,49,44,32,32,18,17,32,2016/10/13 9:40,59
0,1,0,0,0,0,0,0,50,48,44,33,43,48,44,2016/10/13 17:00,54
0,0,1,0,0,0,0,0,50,48,44,33,43,48,44,2016/10/13 17:20,45
0,0,0,1,0,0,0,0,50,48,44,33,43,48,44,2016/10/13 17:40,39
0,0,0,0,1,0,0,0,50,48,44,33,43,48,44,2016/10/13 18:00,34
0,0,0,0,0,1,0,0,50,48,44,33,43,48,44,2016/10/13 18:20,33
0,0,0,0,0,0,1,0,50,48,44,33,43,48,44,2016/10/13 18:40,23
0,1,0,0,0,0,0,0,30,28,23,20,20,14,22,2016/10/14 8:00,34
0,0,1,0,0,0,0,0,30,28,23,20,20,14,22,2016/10/14 8:20,59
0,0,0,1,0,0,0,0,30,28,23,20,20,14,22,2016/10/14 8:40,46
0,0,0,0,1,0,0,0,30,28,23,20,20,14,22,2016/10/14 9:00,44
0,0,0,0,0,1,0,0,30,28,23,20,20,14,22,2016/10/14 9:20,48
0,0,0,0,0,0,1,0,30,28,23,20,20,14,22,2016/10/14 9:40,45
0,1,0,0,0,0,0,0,62,71,63,70,66,76,68,2016/10/14 17:00,44
0,0,1,0,0,0,0,0,62,71,63,70,66,76,68,2016/10/14 17:20,47
0,0,0,1,0,0,0,0,62,71,63,70,66,76,68,2016/10/14 17:40,39
0,0,0,0,1,0,0,0,62,71,63,70,66,76,68,2016/10/14 18:00,35
0,0,0,0,0,1,0,0,62,71,63,70,66,76,68,2016/10/14 18:20,30
0,0,0,0,0,0,1,0,62,71,63,70,66,76,68,2016/10/14 18:40,43
0,1,0,0,0,0,0,1,46,53,39,31,19,10,33,2016/10/15 8:00,44
0,0,1,0,0,0,0,1,46,53,39,31,19,10,33,2016/10/15 8:20,47
0,0,0,1,0,0,0,1,46,53,39,31,19,10,33,2016/10/15 8:40,55
0,0,0,0,1,0,0,1,46,53,39,31,19,10,33,2016/10/15 9:00,70
0,0,0,0,0,1,0,1,46,53,39,31,19,10,33,2016/10/15 9:20,72
0,0,0,0,0,0,1,1,46,53,39,31,19,10,33,2016/10/15 9:40,55
0,1,0,0,0,0,0,1,64,66,57,57,59,37,56,2016/10/15 17:00,66
0,0,1,0,0,0,0,1,64,66,57,57,59,37,56,2016/10/15 17:20,55
0,0,0,1,0,0,0,1,64,66,57,57,59,37,56,2016/10/15 17:40,32
