is_holi,is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,is_week,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
0,0,0,0,0,0,1,0,96,93,51,71,73,62,74,2016/9/22 18:40,53
0,1,0,0,0,0,0,0,103,91,82,54,32,31,65,2016/9/23 8:00,112
0,0,1,0,0,0,0,0,103,91,82,54,32,31,65,2016/9/23 8:20,106
0,0,0,1,0,0,0,0,103,91,82,54,32,31,65,2016/9/23 8:40,118
0,0,0,0,1,0,0,0,103,91,82,54,32,31,65,2016/9/23 9:00,92
0,0,0,0,0,1,0,0,103,91,82,54,32,31,65,2016/9/23 9:20,93
0,0,0,0,0,0,1,0,103,91,82,54,32,31,65,2016/9/23 9:40,76
0,1,0,0,0,0,0,0,110,100,77,82,93,98,93,2016/9/23 17:00,95
0,0,1,0,0,0,0,0,110,100,77,82,93,98,93,2016/9/23 17:20,92
0,0,0,1,0,0,0,0,110,100,77,82,93,98,93,2016/9/23 17:40,95
0,0,0,0,1,0,0,0,110,100,77,82,93,98,93,2016/9/23 18:00,80
0,0,0,0,0,1,0,0,110,100,77,82,93,98,93,2016/9/23 18:20,71
0,0,0,0,0,0,1,0,110,100,77,82,93,98,93,2016/9/23 18:40,80
0,1,0,0,0,0,0,1,82,64,46,45,31,30,49,2016/9/24 8:00,74
0,0,1,0,0,0,0,1,82,64,46,45,31,30,49,2016/9/24 8:20,86
0,0,0,1,0,0,0,1,82,64,46,45,31,30,49,2016/9/24 8:40,91
0,0,0,0,1,0,0,1,82,64,46,45,31,30,49,2016/9/24 9:00,94
0,0,0,0,0,1,0,1,82,64,46,45,31,30,49,2016/9/24 9:20,96
0,0,0,0,0,0,1,1,82,64,46,45,31,30,49,2016/9/24 9:40,100
0,1,0,0,0,0,0,1,89,83,87,94,89,80,87,2016/9/24 17:00,71
0,0,1,0,0,0,0,1,89,83,87,94,89,80,87,2016/9/24 17:20,89
0,0,0,1,0,0,0,1,89,83,87,94,89,80,87,2016/9/24 17:40,85
0,0,0,0,1,0,0,1,89,83,87,94,89,80,87,2016/9/24 18:00,34
0,0,0,0,0,0,1,1,89,83,87,94,89,80,87,2016/9/24 18:40,1
0,1,0,0,0,0,0,1,22,16,15,9,2,3,11,2016/9/25 8:00,70
0,0,1,0,0,0,0,1,70,62,45,30,29,23,43,2016/9/25 8:20,75
0,0,0,1,0,0,0,1,70,62,45,30,29,23,43,2016/9/25 8:40,90
0,0,0,0,1,0,0,1,70,62,45,30,29,23,43,2016/9/25 9:00,64
0,0,0,0,0,1,0,1,70,62,45,30,29,23,43,2016/9/25 9:20,104
0,0,0,0,0,0,1,1,70,62,45,30,29,23,43,2016/9/25 9:40,93
0,1,0,0,0,0,0,1,94,94,84,69,83,91,85,2016/9/25 17:00,84
0,0,1,0,0,0,0,1,84,74,92,76,75,103,84,2016/9/25 17:20,77
0,0,0,1,0,0,0,1,84,74,92,76,75,103,84,2016/9/25 17:40,56
0,0,0,0,1,0,0,1,84,74,92,76,75,103,84,2016/9/25 18:00,71
0,0,0,0,0,1,0,1,84,74,92,76,75,103,84,2016/9/25 18:20,66
0,0,0,0,0,0,1,1,84,74,92,76,75,103,84,2016/9/25 18:40,41
0,1,0,0,0,0,0,1,25,27,13,11,2,1,13,2016/9/26 8:00,117
0,0,1,0,0,0,0,0,117,126,114,88,73,40,93,2016/9/26 8:20,130
0,0,0,1,0,0,0,0,117,126,114,88,73,40,93,2016/9/26 8:40,121
0,0,0,0,1,0,0,0,117,126,114,88,73,40,93,2016/9/26 9:00,126
0,0,0,0,0,1,0,0,117,126,114,88,73,40,93,2016/9/26 9:20,120
0,0,0,0,0,0,1,0,117,126,114,88,73,40,93,2016/9/26 9:40,81
0,1,0,0,0,0,0,0,76,77,90,52,64,51,68,2016/9/26 17:00,71
0,0,1,0,0,0,0,0,71,73,75,64,72,71,71,2016/9/26 17:20,67
0,0,0,1,0,0,0,0,71,73,75,64,72,71,71,2016/9/26 17:40,63
0,0,0,0,1,0,0,0,71,73,75,64,72,71,71,2016/9/26 18:00,63
0,0,0,0,0,1,0,0,71,73,75,64,72,71,71,2016/9/26 18:20,52
0,0,0,0,0,0,1,0,71,73,75,64,72,71,71,2016/9/26 18:40,48
0,1,0,0,0,0,0,0,28,19,17,18,3,1,14,2016/9/27 8:00,128
0,0,1,0,0,0,0,0,128,104,89,51,43,31,74,2016/9/27 8:20,117
0,0,0,1,0,0,0,0,128,104,89,51,43,31,74,2016/9/27 8:40,131
0,0,0,0,1,0,0,0,128,104,89,51,43,31,74,2016/9/27 9:00,111
0,0,0,0,0,1,0,0,128,104,89,51,43,31,74,2016/9/27 9:20,90
0,0,0,0,0,0,1,0,128,104,89,51,43,31,74,2016/9/27 9:40,94
0,1,0,0,0,0,0,0,68,66,55,51,32,82,59,2016/9/27 17:00,93
0,0,1,0,0,0,0,0,93,83,67,71,71,84,78,2016/9/27 17:20,21
0,0,0,1,0,0,0,0,93,83,67,71,71,84,78,2016/9/27 17:40,59
0,0,0,0,1,0,0,0,93,83,67,71,71,84,78,2016/9/27 18:00,43
0,0,0,0,0,1,0,0,93,83,67,71,71,84,78,2016/9/27 18:20,64
0,0,0,0,0,0,1,0,93,83,67,71,71,84,78,2016/9/27 18:40,60
0,1,0,0,0,0,0,0,5,8,4,3,1,2,3,2016/9/28 8:00,32
0,0,1,0,0,0,0,0,32,34,48,34,26,13,31,2016/9/28 8:20,41
0,0,0,1,0,0,0,0,32,34,48,34,26,13,31,2016/9/28 8:40,35
0,0,0,0,1,0,0,0,32,34,48,34,26,13,31,2016/9/28 9:00,35
0,0,0,0,0,1,0,0,32,34,48,34,26,13,31,2016/9/28 9:20,23
0,0,0,0,0,0,1,0,32,34,48,34,26,13,31,2016/9/28 9:40,21
0,1,0,0,0,0,0,0,11,7,16,12,15,15,12,2016/9/28 17:00,56
0,0,1,0,0,0,0,0,56,76,29,18,10,15,34,2016/9/28 17:20,79
0,0,0,1,0,0,0,0,56,76,29,18,10,15,34,2016/9/28 17:40,69
0,0,0,0,1,0,0,0,56,76,29,18,10,15,34,2016/9/28 18:00,43
0,0,0,0,0,1,0,0,56,76,29,18,10,15,34,2016/9/28 18:20,54
0,0,0,0,0,0,1,0,56,76,29,18,10,15,34,2016/9/28 18:40,52
0,1,0,0,0,0,0,0,15,11,9,12,4,1,8,2016/9/29 8:00,105
0,0,1,0,0,0,0,0,105,88,72,68,32,14,63,2016/9/29 8:20,99
0,0,0,1,0,0,0,0,105,88,72,68,32,14,63,2016/9/29 8:40,114
0,0,0,0,1,0,0,0,105,88,72,68,32,14,63,2016/9/29 9:00,117
0,0,0,0,0,1,0,0,105,88,72,68,32,14,63,2016/9/29 9:20,102
0,0,0,0,0,0,1,0,105,88,72,68,32,14,63,2016/9/29 9:40,82
0,1,0,0,0,0,0,0,82,64,67,66,75,66,70,2016/9/29 17:00,78
0,0,1,0,0,0,0,0,78,86,78,71,85,78,79,2016/9/29 17:20,70
0,0,0,1,0,0,0,0,78,86,78,71,85,78,79,2016/9/29 17:40,71
0,0,0,0,1,0,0,0,78,86,78,71,85,78,79,2016/9/29 18:00,70
0,0,0,0,0,1,0,0,78,86,78,71,85,78,79,2016/9/29 18:20,67
0,0,0,0,0,0,1,0,78,86,78,71,85,78,79,2016/9/29 18:40,58
0,1,0,0,0,0,0,0,35,16,19,11,2,1,14,2016/9/30 8:00,114
0,0,1,0,0,0,0,0,114,104,86,77,52,37,78,2016/9/30 8:20,104
0,0,0,1,0,0,0,0,114,104,86,77,52,37,78,2016/9/30 8:40,107
0,0,0,0,1,0,0,0,114,104,86,77,52,37,78,2016/9/30 9:00,91
0,0,0,0,0,1,0,0,114,104,86,77,52,37,78,2016/9/30 9:20,92
0,0,0,0,0,0,1,0,114,104,86,77,52,37,78,2016/9/30 9:40,75
0,1,0,0,0,0,0,0,138,69,111,109,123,106,109,2016/9/30 17:00,131
0,0,1,0,0,0,0,0,131,143,148,129,135,133,136,2016/9/30 17:20,133
0,0,0,1,0,0,0,0,131,143,148,129,135,133,136,2016/9/30 17:40,52
0,0,0,0,1,0,0,0,131,143,148,129,135,133,136,2016/9/30 18:00,25
0,0,0,0,0,1,0,0,131,143,148,129,135,133,136,2016/9/30 18:20,32
0,0,0,0,0,0,1,0,131,143,148,129,135,133,136,2016/9/30 18:40,27
0,1,0,0,0,0,0,0,16,9,14,3,4,2,8,2016/10/1 8:00,14
1,0,1,0,0,0,0,1,14,20,13,19,13,10,14,2016/10/1 8:20,14
1,0,0,1,0,0,0,1,14,20,13,19,13,10,14,2016/10/1 8:40,10
1,0,0,0,1,0,0,1,14,20,13,19,13,10,14,2016/10/1 9:00,11
1,0,0,0,0,1,0,1,14,20,13,19,13,10,14,2016/10/1 9:20,13
1,0,0,0,0,0,1,1,14,20,13,19,13,10,14,2016/10/1 9:40,9
1,1,0,0,0,0,0,1,8,12,9,18,13,11,11,2016/10/1 17:00,12
1,0,1,0,0,0,0,1,12,13,10,11,8,8,10,2016/10/1 17:20,9
1,0,0,1,0,0,0,1,12,13,10,11,8,8,10,2016/10/1 17:40,4
1,0,0,0,1,0,0,1,12,13,10,11,8,8,10,2016/10/1 18:00,7
1,0,0,0,0,1,0,1,12,13,10,11,8,8,10,2016/10/1 18:20,6
1,0,0,0,0,0,1,1,12,13,10,11,8,8,10,2016/10/1 18:40,5
1,0,1,0,0,0,0,1,2,2,3,3,4,6,3,2016/10/2 8:20,15
1,0,0,1,0,0,0,1,15,3,2,1,1,5,4,2016/10/2 8:40,18
1,0,0,0,1,0,0,1,15,3,2,1,1,5,4,2016/10/2 9:00,14
1,0,0,0,0,1,0,1,15,3,2,1,1,5,4,2016/10/2 9:20,11
1,0,0,0,0,0,1,1,15,3,2,1,1,5,4,2016/10/2 9:40,8
1,1,0,0,0,0,0,1,6,8,9,3,5,6,6,2016/10/2 17:00,11
1,0,1,0,0,0,0,1,6,8,9,3,5,6,6,2016/10/2 17:20,10
1,0,0,1,0,0,0,1,10,11,8,8,13,12,10,2016/10/2 17:40,4
1,0,0,0,1,0,0,1,10,11,8,8,13,12,10,2016/10/2 18:00,2
1,0,0,0,0,1,0,1,10,11,8,8,13,12,10,2016/10/2 18:20,3
1,0,0,0,0,0,1,1,10,11,8,8,13,12,10,2016/10/2 18:40,2
1,1,0,0,0,0,0,1,4,1,2,1,1,1,1,2016/10/3 8:00,8
1,0,1,0,0,0,0,1,4,1,2,1,1,1,1,2016/10/3 8:20,8
1,0,0,1,0,0,0,0,8,8,7,2,4,2,5,2016/10/3 8:40,6
1,1,0,0,0,0,0,0,3,4,5,8,5,13,6,2016/10/3 17:00,5
1,0,1,0,0,0,0,0,3,4,5,8,5,13,6,2016/10/3 17:20,7
1,0,0,1,0,0,0,0,3,4,5,8,5,13,6,2016/10/3 17:40,5
1,0,0,0,1,0,0,0,3,4,5,8,5,13,6,2016/10/3 18:00,3
1,0,0,0,0,1,0,0,3,4,5,8,5,13,6,2016/10/3 18:20,9
1,0,0,0,0,0,1,0,9,3,5,7,5,8,6,2016/10/3 18:40,4
1,1,0,0,0,0,0,0,5,6,2,2,1,1,2,2016/10/4 8:00,4
1,0,1,0,0,0,0,0,5,6,2,2,1,1,2,2016/10/4 8:20,8
1,0,0,1,0,0,0,0,5,6,2,2,1,1,2,2016/10/4 8:40,8
1,0,0,0,1,0,0,0,5,6,2,2,1,1,2,2016/10/4 9:00,10
1,0,0,0,0,1,0,0,5,6,2,2,1,1,2,2016/10/4 9:20,9
1,0,0,0,0,0,1,0,9,10,8,8,4,7,7,2016/10/4 9:40,11
1,1,0,0,0,0,0,0,13,19,13,12,16,21,15,2016/10/4 17:00,19
1,0,1,0,0,0,0,0,13,19,13,12,16,21,15,2016/10/4 17:20,15
1,0,0,1,0,0,0,0,13,19,13,12,16,21,15,2016/10/4 17:40,8
1,0,0,0,1,0,0,0,13,19,13,12,16,21,15,2016/10/4 18:00,6
1,0,0,0,0,1,0,0,13,19,13,12,16,21,15,2016/10/4 18:20,9
1,0,0,0,0,0,1,0,9,6,8,15,19,12,11,2016/10/4 18:40,7
1,1,0,0,0,0,0,0,4,5,2,2,2,1,2,2016/10/5 8:00,12
1,0,1,0,0,0,0,0,4,5,2,2,2,1,2,2016/10/5 8:20,15
1,0,0,1,0,0,0,0,4,5,2,2,2,1,2,2016/10/5 8:40,10
1,0,0,0,1,0,0,0,4,5,2,2,2,1,2,2016/10/5 9:00,5
1,0,0,0,0,1,0,0,4,5,2,2,2,1,2,2016/10/5 9:20,14
1,0,0,0,0,0,1,0,14,5,10,15,12,3,9,2016/10/5 9:40,10
1,1,0,0,0,0,0,0,20,20,13,11,14,18,16,2016/10/5 17:00,23
1,0,1,0,0,0,0,0,20,20,13,11,14,18,16,2016/10/5 17:20,16
1,0,0,1,0,0,0,0,20,20,13,11,14,18,16,2016/10/5 17:40,12
1,0,0,0,1,0,0,0,20,20,13,11,14,18,16,2016/10/5 18:00,10
1,0,0,0,0,1,0,0,20,20,13,11,14,18,16,2016/10/5 18:20,12
1,0,0,0,0,0,1,0,12,10,12,16,23,19,15,2016/10/5 18:40,5
1,1,0,0,0,0,0,0,7,3,2,1,1,1,2,2016/10/6 8:00,8
1,0,1,0,0,0,0,0,7,3,2,1,1,1,2,2016/10/6 8:20,7
1,0,0,1,0,0,0,0,7,3,2,1,1,1,2,2016/10/6 8:40,19
1,0,0,0,1,0,0,0,7,3,2,1,1,1,2,2016/10/6 9:00,16
1,0,0,0,0,1,0,0,7,3,2,1,1,1,2,2016/10/6 9:20,12
1,0,0,0,0,0,1,0,12,16,19,7,8,13,12,2016/10/6 9:40,12
1,1,0,0,0,0,0,0,22,18,10,15,25,13,17,2016/10/6 17:00,18
1,0,1,0,0,0,0,0,22,18,10,15,25,13,17,2016/10/6 17:20,11
1,0,0,1,0,0,0,0,22,18,10,15,25,13,17,2016/10/6 17:40,11
1,0,0,0,1,0,0,0,22,18,10,15,25,13,17,2016/10/6 18:00,14
1,0,0,0,0,1,0,0,22,18,10,15,25,13,17,2016/10/6 18:20,5
1,0,0,0,0,0,1,0,5,14,11,11,18,11,11,2016/10/6 18:40,8
1,1,0,0,0,0,0,0,8,2,2,2,1,2,2,2016/10/7 8:00,8
1,0,1,0,0,0,0,0,8,2,2,2,1,2,2,2016/10/7 8:20,14
1,0,0,1,0,0,0,0,8,2,2,2,1,2,2,2016/10/7 8:40,9
1,0,0,0,1,0,0,0,8,2,2,2,1,2,2,2016/10/7 9:00,11
1,0,0,0,0,1,0,0,8,2,2,2,1,2,2,2016/10/7 9:20,7
1,0,0,0,0,0,1,0,7,11,9,14,8,9,9,2016/10/7 9:40,10
1,1,0,0,0,0,0,0,6,12,16,18,13,16,13,2016/10/7 17:00,7
1,0,1,0,0,0,0,0,6,12,16,18,13,16,13,2016/10/7 17:20,12
1,0,0,1,0,0,0,0,6,12,16,18,13,16,13,2016/10/7 17:40,9
1,0,0,0,1,0,0,0,6,12,16,18,13,16,13,2016/10/7 18:00,9
1,0,0,0,0,1,0,0,6,12,16,18,13,16,13,2016/10/7 18:20,6
1,0,0,0,0,0,1,0,6,9,9,12,7,13,9,2016/10/7 18:40,6
1,1,0,0,0,0,0,0,77,72,37,27,25,9,41,2016/10/8 8:00,106
1,0,1,0,0,0,0,0,77,72,37,27,25,9,41,2016/10/8 8:20,93
1,0,0,1,0,0,0,0,77,72,37,27,25,9,41,2016/10/8 8:40,83
1,0,0,0,1,0,0,0,77,72,37,27,25,9,41,2016/10/8 9:00,83
1,0,0,0,0,1,0,0,77,72,37,27,25,9,41,2016/10/8 9:20,99
0,0,0,0,0,0,1,1,99,83,83,93,106,97,93,2016/10/8 9:40,86
0,1,0,0,0,0,0,1,65,61,69,69,66,44,62,2016/10/8 17:00,63
0,0,1,0,0,0,0,1,65,61,69,69,66,44,62,2016/10/8 17:20,60
0,0,0,1,0,0,0,1,65,61,69,69,66,44,62,2016/10/8 17:40,60
0,0,0,0,1,0,0,1,65,61,69,69,66,44,62,2016/10/8 18:00,46
0,0,0,0,0,1,0,1,65,61,69,69,66,44,62,2016/10/8 18:20,54
0,0,0,0,0,0,1,1,54,46,60,60,63,56,56,2016/10/8 18:40,37
0,1,0,0,0,0,0,1,99,61,45,31,29,18,47,2016/10/9 8:00,125
0,0,1,0,0,0,0,1,99,61,45,31,29,18,47,2016/10/9 8:20,114
0,0,0,1,0,0,0,1,99,61,45,31,29,18,47,2016/10/9 8:40,113
0,0,0,0,1,0,0,1,99,61,45,31,29,18,47,2016/10/9 9:00,125
0,0,0,0,0,1,0,1,99,61,45,31,29,18,47,2016/10/9 9:20,94
0,0,0,0,0,0,1,1,94,125,113,114,125,100,111,2016/10/9 9:40,80
0,1,0,0,0,0,0,1,63,60,69,61,74,65,65,2016/10/9 17:00,69
0,0,1,0,0,0,0,1,63,60,69,61,74,65,65,2016/10/9 17:20,83
0,0,0,1,0,0,0,1,63,60,69,61,74,65,65,2016/10/9 17:40,73
0,0,0,0,1,0,0,1,63,60,69,61,74,65,65,2016/10/9 18:00,70
0,0,0,0,0,1,0,1,63,60,69,61,74,65,65,2016/10/9 18:20,48
0,0,0,0,0,0,1,1,48,70,73,83,69,72,69,2016/10/9 18:40,54
0,1,0,0,0,0,0,1,114,82,49,34,23,30,55,2016/10/10 8:00,129
0,0,1,0,0,0,0,1,114,82,49,34,23,30,55,2016/10/10 8:20,120
0,0,0,1,0,0,0,1,114,82,49,34,23,30,55,2016/10/10 8:40,117
0,0,0,0,1,0,0,1,114,82,49,34,23,30,55,2016/10/10 9:00,121
0,0,0,0,0,1,0,1,114,82,49,34,23,30,55,2016/10/10 9:20,92
0,0,0,0,0,0,1,0,92,121,117,120,129,115,115,2016/10/10 9:40,90
0,1,0,0,0,0,0,0,67,77,70,69,66,69,69,2016/10/10 17:00,85
0,0,1,0,0,0,0,0,67,77,70,69,66,69,69,2016/10/10 17:20,65
0,0,0,1,0,0,0,0,67,77,70,69,66,69,69,2016/10/10 17:40,55
0,0,0,0,1,0,0,0,67,77,70,69,66,69,69,2016/10/10 18:00,59
0,0,0,0,0,1,0,0,67,77,70,69,66,69,69,2016/10/10 18:20,53
0,0,0,0,0,0,1,0,53,59,55,65,85,81,66,2016/10/10 18:40,41
0,1,0,0,0,0,0,0,109,94,52,31,25,22,55,2016/10/11 8:00,122
0,0,1,0,0,0,0,0,109,94,52,31,25,22,55,2016/10/11 8:20,106
0,0,0,1,0,0,0,0,109,94,52,31,25,22,55,2016/10/11 8:40,123
0,0,0,0,1,0,0,0,109,94,52,31,25,22,55,2016/10/11 9:00,106
0,0,0,0,0,1,0,0,109,94,52,31,25,22,55,2016/10/11 9:20,92
0,0,0,0,0,0,1,0,92,106,123,106,122,103,108,2016/10/11 9:40,71
0,1,0,0,0,0,0,0,79,63,79,87,79,70,76,2016/10/11 17:00,95
0,0,1,0,0,0,0,0,79,63,79,87,79,70,76,2016/10/11 17:20,66
0,0,0,1,0,0,0,0,79,63,79,87,79,70,76,2016/10/11 17:40,76
0,0,0,0,1,0,0,0,79,63,79,87,79,70,76,2016/10/11 18:00,54
0,0,0,0,0,1,0,0,79,63,79,87,79,70,76,2016/10/11 18:20,56
0,0,0,0,0,0,1,0,56,54,76,66,95,74,70,2016/10/11 18:40,50
0,1,0,0,0,0,0,0,92,91,45,27,32,15,50,2016/10/12 8:00,129
0,0,1,0,0,0,0,0,92,91,45,27,32,15,50,2016/10/12 8:20,124
0,0,0,1,0,0,0,0,92,91,45,27,32,15,50,2016/10/12 8:40,114
0,0,0,0,1,0,0,0,92,91,45,27,32,15,50,2016/10/12 9:00,112
0,0,0,0,0,1,0,0,92,91,45,27,32,15,50,2016/10/12 9:20,108
0,0,0,0,0,0,1,0,108,112,114,124,129,119,117,2016/10/12 9:40,86
0,1,0,0,0,0,0,0,66,71,72,79,62,68,69,2016/10/12 17:00,81
0,0,1,0,0,0,0,0,66,71,72,79,62,68,69,2016/10/12 17:20,82
0,0,0,1,0,0,0,0,66,71,72,79,62,68,69,2016/10/12 17:40,76
0,0,0,0,1,0,0,0,66,71,72,79,62,68,69,2016/10/12 18:00,66
0,0,0,0,0,1,0,0,66,71,72,79,62,68,69,2016/10/12 18:20,66
0,0,0,0,0,0,1,0,66,66,76,82,81,82,75,2016/10/12 18:40,55
0,1,0,0,0,0,0,0,107,91,66,54,23,14,59,2016/10/13 8:00,112
0,0,1,0,0,0,0,0,107,91,66,54,23,14,59,2016/10/13 8:20,121
0,0,0,1,0,0,0,0,107,91,66,54,23,14,59,2016/10/13 8:40,121
0,0,0,0,1,0,0,0,107,91,66,54,23,14,59,2016/10/13 9:00,127
0,0,0,0,0,1,0,0,107,91,66,54,23,14,59,2016/10/13 9:20,101
0,0,0,0,0,0,1,0,101,127,121,121,112,145,121,2016/10/13 9:40,77
0,1,0,0,0,0,0,0,79,81,72,78,91,83,80,2016/10/13 17:00,77
0,0,1,0,0,0,0,0,79,81,72,78,91,83,80,2016/10/13 17:20,80
0,0,0,1,0,0,0,0,79,81,72,78,91,83,80,2016/10/13 17:40,80
0,0,0,0,1,0,0,0,79,81,72,78,91,83,80,2016/10/13 18:00,73
0,0,0,0,0,1,0,0,79,81,72,78,91,83,80,2016/10/13 18:20,70
0,0,0,0,0,0,1,0,70,73,80,80,77,74,75,2016/10/13 18:40,52
0,1,0,0,0,0,0,0,96,87,47,45,20,22,52,2016/10/14 8:00,112
0,0,1,0,0,0,0,0,96,87,47,45,20,22,52,2016/10/14 8:20,132
0,0,0,1,0,0,0,0,96,87,47,45,20,22,52,2016/10/14 8:40,141
0,0,0,0,1,0,0,0,96,87,47,45,20,22,52,2016/10/14 9:00,105
0,0,0,0,0,1,0,0,96,87,47,45,20,22,52,2016/10/14 9:20,117
0,0,0,0,0,0,1,0,117,105,141,132,112,108,119,2016/10/14 9:40,77
0,1,0,0,0,0,0,0,94,102,94,104,81,82,92,2016/10/14 17:00,83
0,0,1,0,0,0,0,0,94,102,94,104,81,82,92,2016/10/14 17:20,98
0,0,0,1,0,0,0,0,94,102,94,104,81,82,92,2016/10/14 17:40,79
0,0,0,0,1,0,0,0,94,102,94,104,81,82,92,2016/10/14 18:00,71
0,0,0,0,0,1,0,0,94,102,94,104,81,82,92,2016/10/14 18:20,89
0,0,0,0,0,0,1,0,89,71,79,98,83,87,84,2016/10/14 18:40,69
0,1,0,0,0,0,0,0,50,13,21,14,21,17,22,2016/10/15 8:00,101
0,0,1,0,0,0,0,0,50,13,21,14,21,17,22,2016/10/15 8:20,118
0,0,0,1,0,0,0,0,50,13,21,14,21,17,22,2016/10/15 8:40,103
0,0,0,0,1,0,0,0,50,13,21,14,21,17,22,2016/10/15 9:00,108
0,0,0,0,0,1,0,0,50,13,21,14,21,17,22,2016/10/15 9:20,124
0,0,0,0,0,0,1,1,124,108,103,118,101,81,105,2016/10/15 9:40,95
0,1,0,0,0,0,0,1,79,85,88,82,72,60,77,2016/10/15 17:00,72
0,0,1,0,0,0,0,1,79,85,88,82,72,60,77,2016/10/15 17:20,84
0,0,0,1,0,0,0,1,79,85,88,82,72,60,77,2016/10/15 17:40,50
0,0,0,0,1,0,0,1,79,85,88,82,72,60,77,2016/10/15 18:00,41
0,0,0,0,0,1,0,1,79,85,88,82,72,60,77,2016/10/15 18:20,35
0,0,0,0,0,0,1,1,35,41,50,84,72,91,62,2016/10/15 18:40,37
0,1,0,0,0,0,0,1,69,40,34,34,12,20,34,2016/10/16 8:00,81
0,0,1,0,0,0,0,1,69,40,34,34,12,20,34,2016/10/16 8:20,92
