is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
"1","0","0","0","0","0","95","84","78","75","41","36","82","2016-09-21 08:00:00","122"
"0","1","0","0","0","0","122","95","84","78","75","41","96","2016-09-21 08:20:00","126"
"0","0","1","0","0","0","126","122","95","84","78","75","97","2016-09-21 08:40:00","77"
"0","0","0","1","0","0","77","126","122","95","84","78","92","2016-09-21 09:00:00","49"
"0","0","0","0","1","0","49","77","126","122","95","84","87","2016-09-21 09:20:00","55"
"0","0","0","0","0","1","55","49","77","126","122","95","80","2016-09-21 09:40:00","53"
"1","0","0","0","0","0","46","45","46","49","46","48","46","2016-09-21 17:00:00","47"
"0","1","0","0","0","0","47","46","45","46","49","46","44","2016-09-21 17:20:00","35"
"0","0","1","0","0","0","35","47","46","45","46","49","39","2016-09-21 17:40:00","20"
"0","0","0","1","0","0","20","35","47","46","45","46","35","2016-09-21 18:00:00","20"
"0","0","0","0","1","0","20","20","35","47","46","45","31","2016-09-21 18:20:00","20"
"0","0","0","0","0","1","20","20","20","35","47","46","27","2016-09-21 18:40:00","24"
"1","0","0","0","0","0","34","40","28","36","10","6","33","2016-09-22 08:00:00","50"
"0","1","0","0","0","0","50","34","40","28","36","10","41","2016-09-22 08:20:00","58"
"0","0","1","0","0","0","58","50","34","40","28","36","43","2016-09-22 08:40:00","51"
"0","0","0","1","0","0","51","58","50","34","40","28","46","2016-09-22 09:00:00","43"
"0","0","0","0","1","0","43","51","58","50","34","40","48","2016-09-22 09:20:00","52"
"0","0","0","0","0","1","52","43","51","58","50","34","52","2016-09-22 09:40:00","59"
"1","0","0","0","0","0","42","52","58","57","48","61","47","2016-09-22 17:00:00","29"
"0","1","0","0","0","0","29","42","52","58","57","48","45","2016-09-22 17:20:00","36"
"0","0","1","0","0","0","36","29","42","52","58","57","41","2016-09-22 17:40:00","33"
"0","0","0","1","0","0","33","36","29","42","52","58","36","2016-09-22 18:00:00","26"
"0","0","0","0","1","0","26","33","36","29","42","52","31","2016-09-22 18:20:00","21"
"0","0","0","0","0","1","21","26","33","36","29","42","28","2016-09-22 18:40:00","24"
"1","0","0","0","0","0","42","41","28","32","17","12","34","2016-09-23 08:00:00","49"
"0","1","0","0","0","0","49","42","41","28","32","17","43","2016-09-23 08:20:00","68"
"0","0","1","0","0","0","68","49","42","41","28","32","46","2016-09-23 08:40:00","50"
"0","0","0","1","0","0","50","68","49","42","41","28","48","2016-09-23 09:00:00","41"
"0","0","0","0","1","0","41","50","68","49","42","41","50","2016-09-23 09:20:00","52"
"0","0","0","0","0","1","52","41","50","68","49","42","50","2016-09-23 09:40:00","44"
"1","0","0","0","0","0","44","86","76","78","66","47","65","2016-09-23 17:00:00","45"
"0","1","0","0","0","0","45","44","86","76","78","66","61","2016-09-23 17:20:00","38"
"0","0","1","0","0","0","38","45","44","86","76","78","55","2016-09-23 17:40:00","46"
"0","0","0","1","0","0","46","38","45","44","86","76","49","2016-09-23 18:00:00","40"
"0","0","0","0","1","0","40","46","38","45","44","86","43","2016-09-23 18:20:00","45"
"0","0","0","0","0","1","45","40","46","38","45","44","41","2016-09-23 18:40:00","32"
"1","0","0","0","0","0","35","33","28","24","19","8","30","2016-09-24 08:00:00","43"
"0","1","0","0","0","0","43","35","33","28","24","19","37","2016-09-24 08:20:00","64"
"0","0","1","0","0","0","64","43","35","33","28","24","45","2016-09-24 08:40:00","71"
"0","0","0","1","0","0","71","64","43","35","33","28","49","2016-09-24 09:00:00","52"
"0","0","0","0","1","0","52","71","64","43","35","33","55","2016-09-24 09:20:00","68"
"0","0","0","0","0","1","68","52","71","64","43","35","60","2016-09-24 09:40:00","66"
"1","0","0","0","0","0","48","59","81","66","63","55","65","2016-09-24 17:00:00","73"
"0","1","0","0","0","0","73","48","59","81","66","63","63","2016-09-24 17:20:00","55"
"0","0","1","0","0","0","55","73","48","59","81","66","58","2016-09-24 17:40:00","32"
"0","0","0","1","0","0","32","55","73","48","59","81","51","2016-09-24 18:00:00","42"
"0","0","0","0","1","0","42","32","55","73","48","59","47","2016-09-24 18:20:00","35"
"0","0","0","0","0","1","35","42","32","55","73","48","48","2016-09-24 18:40:00","54"
"1","0","0","0","0","0","33","22","20","26","12","10","24","2016-09-25 08:00:00","35"
"0","1","0","0","0","0","35","33","22","20","26","12","29","2016-09-25 08:20:00","40"
"0","0","1","0","0","0","40","35","33","22","20","26","33","2016-09-25 08:40:00","50"
"0","0","0","1","0","0","50","40","35","33","22","20","36","2016-09-25 09:00:00","41"
"0","0","0","0","1","0","41","50","40","35","33","22","40","2016-09-25 09:20:00","42"
"0","0","0","0","0","1","42","41","50","40","35","33","42","2016-09-25 09:40:00","49"
"1","0","0","0","0","0","73","63","70","52","61","65","63","2016-09-25 17:00:00","63"
"0","1","0","0","0","0","63","73","63","70","52","61","61","2016-09-25 17:20:00","49"
"0","0","1","0","0","0","49","63","73","63","70","52","60","2016-09-25 17:40:00","42"
"0","0","0","1","0","0","42","49","63","73","63","70","57","2016-09-25 18:00:00","56"
"0","0","0","0","1","0","56","42","49","63","73","63","53","2016-09-25 18:20:00","38"
"0","0","0","0","0","1","38","56","42","49","63","73","46","2016-09-25 18:40:00","31"
"1","0","0","0","0","0","46","39","44","39","23","13","40","2016-09-26 08:00:00","49"
"0","1","0","0","0","0","49","46","39","44","39","23","44","2016-09-26 08:20:00","52"
"0","0","1","0","0","0","52","49","46","39","44","39","45","2016-09-26 08:40:00","45"
"0","0","0","1","0","0","45","52","49","46","39","44","46","2016-09-26 09:00:00","48"
"0","0","0","0","1","0","48","45","52","49","46","39","48","2016-09-26 09:20:00","52"
"0","0","0","0","0","1","52","48","45","52","49","46","49","2016-09-26 09:40:00","51"
"1","0","0","0","0","0","46","56","44","43","51","33","47","2016-09-26 17:00:00","47"
"0","1","0","0","0","0","47","46","56","44","43","51","46","2016-09-26 17:20:00","42"
"0","0","1","0","0","0","42","47","46","56","44","43","44","2016-09-26 17:40:00","30"
"0","0","0","1","0","0","30","42","47","46","56","44","42","2016-09-26 18:00:00","33"
"0","0","0","0","1","0","33","30","42","47","46","56","36","2016-09-26 18:20:00","22"
"0","0","0","0","0","1","22","33","30","42","47","46","33","2016-09-26 18:40:00","29"
"1","0","0","0","0","0","41","50","56","35","20","12","43","2016-09-27 08:00:00","60"
"0","1","0","0","0","0","60","41","50","56","35","20","47","2016-09-27 08:20:00","45"
"0","0","1","0","0","0","45","60","41","50","56","35","52","2016-09-27 08:40:00","64"
"0","0","0","1","0","0","64","45","60","41","50","56","53","2016-09-27 09:00:00","58"
"0","0","0","0","1","0","58","64","45","60","41","50","55","2016-09-27 09:20:00","65"
"0","0","0","0","0","1","65","58","64","45","60","41","56","2016-09-27 09:40:00","45"
"1","0","0","0","0","0","48","53","58","44","47","39","50","2016-09-27 17:00:00","52"
"0","1","0","0","0","0","52","48","53","58","44","47","55","2016-09-27 17:20:00","77"
"0","0","1","0","0","0","77","52","48","53","58","44","55","2016-09-27 17:40:00","45"
"0","0","0","1","0","0","45","77","52","48","53","58","50","2016-09-27 18:00:00","30"
"0","0","0","0","1","0","30","45","77","52","48","53","45","2016-09-27 18:20:00","18"
"0","0","0","0","0","1","18","30","45","77","52","48","39","2016-09-27 18:40:00","12"
"1","0","0","0","0","0","104","74","91","50","49","30","82","2016-09-28 08:00:00","128"
"0","1","0","0","0","0","128","104","74","91","50","49","97","2016-09-28 08:20:00","137"
"0","0","1","0","0","0","137","128","104","74","91","50","106","2016-09-28 08:40:00","104"
"0","0","0","1","0","0","104","137","128","104","74","91","109","2016-09-28 09:00:00","111"
"0","0","0","0","1","0","111","104","137","128","104","74","117","2016-09-28 09:20:00","121"
"0","0","0","0","0","1","121","111","104","137","128","104","122","2016-09-28 09:40:00","136"
"1","0","0","0","0","0","45","97","105","88","97","91","77","2016-09-28 17:00:00","31"
"0","1","0","0","0","0","31","45","97","105","88","97","67","2016-09-28 17:20:00","37"
"0","0","1","0","0","0","37","31","45","97","105","88","57","2016-09-28 17:40:00","31"
"0","0","0","1","0","0","31","37","31","45","97","105","44","2016-09-28 18:00:00","26"
"0","0","0","0","1","0","26","31","37","31","45","97","32","2016-09-28 18:20:00","24"
"0","0","0","0","0","1","24","26","31","37","31","45","27","2016-09-28 18:40:00","18"
"1","0","0","0","0","0","30","30","25","18","9","4","25","2016-09-29 08:00:00","41"
"0","1","0","0","0","0","41","30","30","25","18","9","32","2016-09-29 08:20:00","48"
"0","0","1","0","0","0","48","41","30","30","25","18","37","2016-09-29 08:40:00","50"
"0","0","0","1","0","0","50","48","41","30","30","25","41","2016-09-29 09:00:00","47"
"0","0","0","0","1","0","47","50","48","41","30","30","42","2016-09-29 09:20:00","40"
"0","0","0","0","0","1","40","47","50","48","41","30","45","2016-09-29 09:40:00","48"
"1","0","0","0","0","0","47","50","60","53","65","53","50","2016-09-29 17:00:00","30"
"0","1","0","0","0","0","30","47","50","60","53","65","45","2016-09-29 17:20:00","30"
"0","0","1","0","0","0","30","30","47","50","60","53","41","2016-09-29 17:40:00","30"
"0","0","0","1","0","0","30","30","30","47","50","60","34","2016-09-29 18:00:00","22"
"0","0","0","0","1","0","22","30","30","30","47","50","30","2016-09-29 18:20:00","26"
"0","0","0","0","0","1","26","22","30","30","30","47","27","2016-09-29 18:40:00","25"
"1","0","0","0","0","0","44","31","29","24","17","10","31","2016-09-30 08:00:00","46"
"0","1","0","0","0","0","46","44","31","29","24","17","37","2016-09-30 08:20:00","48"
"0","0","1","0","0","0","48","46","44","31","29","24","40","2016-09-30 08:40:00","47"
"0","0","0","1","0","0","47","48","46","44","31","29","46","2016-09-30 09:00:00","60"
"0","0","0","0","1","0","60","47","48","46","44","31","51","2016-09-30 09:20:00","61"
"0","0","0","0","0","1","61","60","47","48","46","44","54","2016-09-30 09:40:00","63"
"1","0","0","0","0","0","117","132","130","124","80","75","111","2016-09-30 17:00:00","87"
"0","1","0","0","0","0","87","117","132","130","124","80","114","2016-09-30 17:20:00","98"
"0","0","1","0","0","0","98","87","117","132","130","124","116","2016-09-30 17:40:00","133"
"0","0","0","1","0","0","133","98","87","117","132","130","117","2016-09-30 18:00:00","137"
"0","0","0","0","1","0","137","133","98","87","117","132","124","2016-09-30 18:20:00","172"
"0","0","0","0","0","1","172","137","133","98","87","117","130","2016-09-30 18:40:00","156"
"1","0","0","0","0","0","267","275","257","213","193","151","241","2016-10-01 08:00:00","244"
"0","1","0","0","0","0","244","267","275","257","213","193","248","2016-10-01 08:20:00","233"
"0","0","1","0","0","0","233","244","267","275","257","213","248","2016-10-01 08:40:00","217"
"0","0","0","1","0","0","217","233","244","267","275","257","241","2016-10-01 09:00:00","210"
"0","0","0","0","1","0","210","217","233","244","267","275","228","2016-10-01 09:20:00","198"
"0","0","0","0","0","1","198","210","217","233","244","267","225","2016-10-01 09:40:00","251"
"1","0","0","0","0","0","188","179","183","203","244","213","200","2016-10-01 17:00:00","208"
"0","1","0","0","0","0","208","188","179","183","203","244","187","2016-10-01 17:20:00","162"
"0","0","1","0","0","0","162","208","188","179","183","203","180","2016-10-01 17:40:00","161"
"0","0","0","1","0","0","161","162","208","188","179","183","172","2016-10-01 18:00:00","134"
"0","0","0","0","1","0","134","161","162","208","188","179","158","2016-10-01 18:20:00","97"
"0","0","0","0","0","1","97","134","161","162","208","188","143","2016-10-01 18:40:00","99"
"1","0","0","0","0","0","164","163","73","79","64","45","118","2016-10-02 08:00:00","168"
"0","1","0","0","0","0","168","164","163","73","79","64","141","2016-10-02 08:20:00","203"
"0","0","1","0","0","0","203","168","164","163","73","79","168","2016-10-02 08:40:00","237"
"0","0","0","1","0","0","237","203","168","164","163","73","202","2016-10-02 09:00:00","277"
"0","0","0","0","1","0","277","237","203","168","164","163","219","2016-10-02 09:20:00","266"
"0","0","0","0","0","1","266","277","237","203","168","164","237","2016-10-02 09:40:00","271"
"1","0","0","0","0","0","168","162","167","170","182","183","162","2016-10-02 17:00:00","127"
"0","1","0","0","0","0","127","168","162","167","170","182","160","2016-10-02 17:20:00","166"
"0","0","1","0","0","0","166","127","168","162","167","170","153","2016-10-02 17:40:00","132"
"0","0","0","1","0","0","132","166","127","168","162","167","143","2016-10-02 18:00:00","108"
"0","0","0","0","1","0","108","132","166","127","168","162","133","2016-10-02 18:20:00","97"
"0","0","0","0","0","1","97","108","132","166","127","168","124","2016-10-02 18:40:00","116"
"1","0","0","0","0","0","110","91","75","70","34","38","86","2016-10-03 08:00:00","140"
"0","1","0","0","0","0","140","110","91","75","70","34","112","2016-10-03 08:20:00","189"
"0","0","1","0","0","0","189","140","110","91","75","70","133","2016-10-03 08:40:00","196"
"0","0","0","1","0","0","196","189","140","110","91","75","155","2016-10-03 09:00:00","204"
"0","0","0","0","1","0","204","196","189","140","110","91","154","2016-10-03 09:20:00","90"
"0","0","0","0","0","1","90","204","196","189","140","110","167","2016-10-03 09:40:00","183"
"1","0","0","0","0","0","142","147","174","181","176","176","154","2016-10-03 17:00:00","105"
"0","1","0","0","0","0","105","142","147","174","181","176","150","2016-10-03 17:20:00","153"
"0","0","1","0","0","0","153","105","142","147","174","181","139","2016-10-03 17:40:00","116"
"0","0","0","1","0","0","116","153","105","142","147","174","129","2016-10-03 18:00:00","111"
"0","0","0","0","1","0","111","116","153","105","142","147","123","2016-10-03 18:20:00","111"
"0","0","0","0","0","1","111","111","116","153","105","142","115","2016-10-03 18:40:00","96"
"1","0","0","0","0","0","123","102","82","58","40","30","90","2016-10-04 08:00:00","135"
"0","1","0","0","0","0","135","123","102","82","58","40","112","2016-10-04 08:20:00","175"
"0","0","1","0","0","0","175","135","123","102","82","58","134","2016-10-04 08:40:00","192"
"0","0","0","1","0","0","192","175","135","123","102","82","157","2016-10-04 09:00:00","215"
"0","0","0","0","1","0","215","192","175","135","123","102","178","2016-10-04 09:20:00","232"
"0","0","0","0","0","1","232","215","192","175","135","123","192","2016-10-04 09:40:00","207"
"1","0","0","0","0","0","224","199","189","215","200","196","207","2016-10-04 17:00:00","216"
"0","1","0","0","0","0","216","224","199","189","215","200","208","2016-10-04 17:20:00","205"
"0","0","1","0","0","0","205","216","224","199","189","215","204","2016-10-04 17:40:00","193"
"0","0","0","1","0","0","193","205","216","224","199","189","201","2016-10-04 18:00:00","173"
"0","0","0","0","1","0","173","193","205","216","224","199","190","2016-10-04 18:20:00","131"
"0","0","0","0","0","1","131","173","193","205","216","224","170","2016-10-04 18:40:00","107"
"1","0","0","0","0","0","102","87","86","67","43","41","85","2016-10-05 08:00:00","130"
"0","1","0","0","0","0","130","102","87","86","67","43","100","2016-10-05 08:20:00","130"
"0","0","1","0","0","0","130","130","102","87","86","67","121","2016-10-05 08:40:00","192"
"0","0","0","1","0","0","192","130","130","102","87","86","137","2016-10-05 09:00:00","182"
"0","0","0","0","1","0","182","192","130","130","102","87","150","2016-10-05 09:20:00","165"
"0","0","0","0","0","1","165","182","192","130","130","102","164","2016-10-05 09:40:00","188"
"1","0","0","0","0","0","246","253","191","217","239","198","225","2016-10-05 17:00:00","205"
"0","1","0","0","0","0","205","246","253","191","217","239","212","2016-10-05 17:20:00","163"
"0","0","1","0","0","0","163","205","246","253","191","217","206","2016-10-05 17:40:00","179"
"0","0","0","1","0","0","179","163","205","246","253","191","210","2016-10-05 18:00:00","215"
"0","0","0","0","1","0","215","179","163","205","246","253","199","2016-10-05 18:20:00","189"
"0","0","0","0","0","1","189","215","179","163","205","246","187","2016-10-05 18:40:00","175"
"1","0","0","0","0","0","114","80","72","53","46","28","83","2016-10-06 08:00:00","135"
"0","1","0","0","0","0","135","114","80","72","53","46","96","2016-10-06 08:20:00","122"
"0","0","1","0","0","0","122","135","114","80","72","53","112","2016-10-06 08:40:00","150"
"0","0","0","1","0","0","150","122","135","114","80","72","128","2016-10-06 09:00:00","170"
"0","0","0","0","1","0","170","150","122","135","114","80","141","2016-10-06 09:20:00","160"
"0","0","0","0","0","1","160","170","150","122","135","114","154","2016-10-06 09:40:00","189"
"1","0","0","0","0","0","211","201","193","209","224","201","201","2016-10-06 17:00:00","170"
"0","1","0","0","0","0","170","211","201","193","209","224","196","2016-10-06 17:20:00","196"
"0","0","1","0","0","0","196","170","211","201","193","209","189","2016-10-06 17:40:00","163"
"0","0","0","1","0","0","163","196","170","211","201","193","182","2016-10-06 18:00:00","154"
"0","0","0","0","1","0","154","163","196","170","211","201","175","2016-10-06 18:20:00","157"
"0","0","0","0","0","1","157","154","163","196","170","211","161","2016-10-06 18:40:00","130"
"1","0","0","0","0","0","94","79","53","40","27","20","67","2016-10-07 08:00:00","112"
"0","1","0","0","0","0","112","94","79","53","40","27","78","2016-10-07 08:20:00","92"
"0","0","1","0","0","0","92","112","94","79","53","40","90","2016-10-07 08:40:00","110"
"0","0","0","1","0","0","110","92","112","94","79","53","101","2016-10-07 09:00:00","122"
"0","0","0","0","1","0","122","110","92","112","94","79","107","2016-10-07 09:20:00","113"
"0","0","0","0","0","1","113","122","110","92","112","94","116","2016-10-07 09:40:00","147"
"1","0","0","0","0","0","182","202","190","188","234","184","192","2016-10-07 17:00:00","159"
"0","1","0","0","0","0","159","182","202","190","188","234","183","2016-10-07 17:20:00","179"
"0","0","1","0","0","0","179","159","182","202","190","188","180","2016-10-07 17:40:00","172"
"0","0","0","1","0","0","172","179","159","182","202","190","168","2016-10-07 18:00:00","118"
"0","0","0","0","1","0","118","172","179","159","182","202","156","2016-10-07 18:20:00","130"
"0","0","0","0","0","1","130","118","172","179","159","182","142","2016-10-07 18:40:00","95"
"1","0","0","0","0","0","21","19","12","9","7","2","17","2016-10-08 08:00:00","36"
"0","1","0","0","0","0","36","21","19","12","9","7","20","2016-10-08 08:20:00","27"
"0","0","1","0","0","0","27","36","21","19","12","9","24","2016-10-08 08:40:00","31"
"0","0","0","1","0","0","31","27","36","21","19","12","28","2016-10-08 09:00:00","39"
"0","0","0","0","1","0","39","31","27","36","21","19","32","2016-10-08 09:20:00","38"
"0","0","0","0","0","1","38","39","31","27","36","21","34","2016-10-08 09:40:00","35"
"1","0","0","0","0","0","49","40","42","44","33","45","42","2016-10-08 17:00:00","44"
"0","1","0","0","0","0","44","49","40","42","44","33","42","2016-10-08 17:20:00","36"
"0","0","1","0","0","0","36","44","49","40","42","44","41","2016-10-08 17:40:00","37"
"0","0","0","1","0","0","37","36","44","49","40","42","38","2016-10-08 18:00:00","23"
"0","0","0","0","1","0","23","37","36","44","49","40","35","2016-10-08 18:20:00","26"
"0","0","0","0","0","1","26","23","37","36","44","49","31","2016-10-08 18:40:00","20"
"1","0","0","0","0","0","25","26","17","9","8","10","19","2016-10-09 08:00:00","33"
"0","1","0","0","0","0","33","25","26","17","9","8","26","2016-10-09 08:20:00","46"
"0","0","1","0","0","0","46","33","25","26","17","9","31","2016-10-09 08:40:00","39"
"0","0","0","1","0","0","39","46","33","25","26","17","34","2016-10-09 09:00:00","35"
"0","0","0","0","1","0","35","39","46","33","25","26","37","2016-10-09 09:20:00","45"
"0","0","0","0","0","1","45","35","39","46","33","25","39","2016-10-09 09:40:00","41"
"1","0","0","0","0","0","42","35","48","40","49","54","42","2016-10-09 17:00:00","38"
"0","1","0","0","0","0","38","42","35","48","40","49","39","2016-10-09 17:20:00","33"
"0","0","1","0","0","0","33","38","42","35","48","40","37","2016-10-09 17:40:00","28"
"0","0","0","1","0","0","28","33","38","42","35","48","34","2016-10-09 18:00:00","32"
"0","0","0","0","1","0","32","28","33","38","42","35","32","2016-10-09 18:20:00","20"
"0","0","0","0","0","1","20","32","28","33","38","42","30","2016-10-09 18:40:00","29"
"1","0","0","0","0","0","37","40","34","18","13","13","31","2016-10-10 08:00:00","47"
"0","1","0","0","0","0","47","37","40","34","18","13","36","2016-10-10 08:20:00","44"
"0","0","1","0","0","0","44","47","37","40","34","18","43","2016-10-10 08:40:00","57"
"0","0","0","1","0","0","57","44","47","37","40","34","46","2016-10-10 09:00:00","51"
"0","0","0","0","1","0","51","57","44","47","37","40","46","2016-10-10 09:20:00","44"
"0","0","0","0","0","1","44","51","57","44","47","37","49","2016-10-10 09:40:00","53"
"1","0","0","0","0","0","28","45","42","56","36","46","41","2016-10-10 17:00:00","41"
"0","1","0","0","0","0","41","28","45","42","56","36","39","2016-10-10 17:20:00","22"
"0","0","1","0","0","0","22","41","28","45","42","56","32","2016-10-10 17:40:00","16"
"0","0","0","1","0","0","16","22","41","28","45","42","28","2016-10-10 18:00:00","20"
"0","0","0","0","1","0","20","16","22","41","28","45","25","2016-10-10 18:20:00","28"
"0","0","0","0","0","1","28","20","16","22","41","28","25","2016-10-10 18:40:00","23"
"1","0","0","0","0","0","52","40","30","18","26","9","35","2016-10-11 08:00:00","49"
"0","1","0","0","0","0","49","52","40","30","18","26","39","2016-10-11 08:20:00","49"
"0","0","1","0","0","0","49","49","52","40","30","18","43","2016-10-11 08:40:00","40"
"0","0","0","1","0","0","40","49","49","52","40","30","45","2016-10-11 09:00:00","45"
"0","0","0","0","1","0","45","40","49","49","52","40","47","2016-10-11 09:20:00","47"
"0","0","0","0","0","1","47","45","40","49","49","52","45","2016-10-11 09:40:00","44"
"1","0","0","0","0","0","42","45","52","39","57","43","45","2016-10-11 17:00:00","39"
"0","1","0","0","0","0","39","42","45","52","39","57","41","2016-10-11 17:20:00","30"
"0","0","1","0","0","0","30","39","42","45","52","39","38","2016-10-11 17:40:00","24"
"0","0","0","1","0","0","24","30","39","42","45","52","34","2016-10-11 18:00:00","27"
"0","0","0","0","1","0","27","24","30","39","42","45","32","2016-10-11 18:20:00","33"
"0","0","0","0","0","1","33","27","24","30","39","42","29","2016-10-11 18:40:00","25"
"1","0","0","0","0","0","42","27","27","16","17","10","29","2016-10-12 08:00:00","45"
"0","1","0","0","0","0","45","42","27","27","16","17","35","2016-10-12 08:20:00","54"
"0","0","1","0","0","0","54","45","42","27","27","16","41","2016-10-12 08:40:00","55"
"0","0","0","1","0","0","55","54","45","42","27","27","44","2016-10-12 09:00:00","44"
"0","0","0","0","1","0","44","55","54","45","42","27","48","2016-10-12 09:20:00","51"
"0","0","0","0","0","1","51","44","55","54","45","42","47","2016-10-12 09:40:00","34"
"1","0","0","0","0","0","48","42","41","52","43","41","44","2016-10-12 17:00:00","42"
"0","1","0","0","0","0","42","48","42","41","52","43","41","2016-10-12 17:20:00","26"
"0","0","1","0","0","0","26","42","48","42","41","52","37","2016-10-12 17:40:00","26"
"0","0","0","1","0","0","26","26","42","48","42","41","35","2016-10-12 18:00:00","29"
"0","0","0","0","1","0","29","26","26","42","48","42","32","2016-10-12 18:20:00","25"
"0","0","0","0","0","1","25","29","26","26","42","48","28","2016-10-12 18:40:00","21"
"1","0","0","0","0","0","49","44","32","32","18","17","37","2016-10-13 08:00:00","51"
"0","1","0","0","0","0","51","49","44","32","32","18","44","2016-10-13 08:20:00","59"
"0","0","1","0","0","0","59","51","49","44","32","32","46","2016-10-13 08:40:00","42"
"0","0","0","1","0","0","42","59","51","49","44","32","51","2016-10-13 09:00:00","65"
"0","0","0","0","1","0","65","42","59","51","49","44","52","2016-10-13 09:20:00","46"
"0","0","0","0","0","1","46","65","42","59","51","49","53","2016-10-13 09:40:00","59"
"1","0","0","0","0","0","50","48","44","33","43","48","45","2016-10-13 17:00:00","54"
"0","1","0","0","0","0","54","50","48","44","33","43","45","2016-10-13 17:20:00","45"
"0","0","1","0","0","0","45","54","50","48","44","33","46","2016-10-13 17:40:00","39"
"0","0","0","1","0","0","39","45","54","50","48","44","45","2016-10-13 18:00:00","34"
"0","0","0","0","1","0","34","39","45","54","50","48","42","2016-10-13 18:20:00","33"
"0","0","0","0","0","1","33","34","39","45","54","50","38","2016-10-13 18:40:00","23"
"1","0","0","0","0","0","30","28","23","20","20","14","25","2016-10-14 08:00:00","34"
"0","1","0","0","0","0","34","30","28","23","20","20","32","2016-10-14 08:20:00","59"
"0","0","1","0","0","0","59","34","30","28","23","20","36","2016-10-14 08:40:00","46"
"0","0","0","1","0","0","46","59","34","30","28","23","40","2016-10-14 09:00:00","44"
"0","0","0","0","1","0","44","46","59","34","30","28","43","2016-10-14 09:20:00","48"
"0","0","0","0","0","1","48","44","46","59","34","30","46","2016-10-14 09:40:00","45"
"1","0","0","0","0","0","62","71","63","70","66","76","62","2016-10-14 17:00:00","44"
"0","1","0","0","0","0","44","62","71","63","70","66","59","2016-10-14 17:20:00","47"
"0","0","1","0","0","0","47","44","62","71","63","70","54","2016-10-14 17:40:00","39"
"0","0","0","1","0","0","39","47","44","62","71","63","49","2016-10-14 18:00:00","35"
"0","0","0","0","1","0","35","39","47","44","62","71","42","2016-10-14 18:20:00","30"
"0","0","0","0","0","1","30","35","39","47","44","62","39","2016-10-14 18:40:00","43"
"1","0","0","0","0","0","46","53","39","31","19","10","38","2016-10-15 08:00:00","44"
"0","1","0","0","0","0","44","46","53","39","31","19","43","2016-10-15 08:20:00","47"
"0","0","1","0","0","0","47","44","46","53","39","31","47","2016-10-15 08:40:00","55"
"0","0","0","1","0","0","55","47","44","46","53","39","52","2016-10-15 09:00:00","70"
"0","0","0","0","1","0","70","55","47","44","46","53","55","2016-10-15 09:20:00","72"
"0","0","0","0","0","1","72","70","55","47","44","46","57","2016-10-15 09:40:00","55"
"1","0","0","0","0","0","64","66","57","57","59","37","61","2016-10-15 17:00:00","66"
"0","1","0","0","0","0","66","64","66","57","57","59","60","2016-10-15 17:20:00","55"
"0","0","1","0","0","0","55","66","64","66","57","57","56","2016-10-15 17:40:00","32"
