delta_1_volume,delta_2_volume,delta_3_volume,delta_4_volume,delta_5_volume,is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_avg,starttime,volume
"4","13","13","25","5","0","0","1","0","0","0","33","37","50","63","88","93","60","2016-09-22 08:40:00","136"
"4","13","13","25","5","0","0","0","1","0","0","33","37","50","63","88","93","60","2016-09-22 09:00:00","116"
"4","13","13","25","5","0","0","0","0","1","0","33","37","50","63","88","93","60","2016-09-22 09:20:00","110"
"4","13","13","25","5","0","0","0","0","0","1","33","37","50","63","88","93","60","2016-09-22 09:40:00","96"
"7","-25","13","-2","-1","1","0","0","0","0","0","94","101","76","89","87","86","88","2016-09-22 17:00:00","78"
"7","-25","13","-2","-1","0","1","0","0","0","0","94","101","76","89","87","86","88","2016-09-22 17:20:00","86"
"7","-25","13","-2","-1","0","0","1","0","0","0","94","101","76","89","87","86","88","2016-09-22 17:40:00","78"
"7","-25","13","-2","-1","0","0","0","1","0","0","94","101","76","89","87","86","88","2016-09-22 18:00:00","54"
"7","-25","13","-2","-1","0","0","0","0","1","0","94","101","76","89","87","86","88","2016-09-22 18:20:00","53"
"7","-25","13","-2","-1","0","0","0","0","0","1","94","101","76","89","87","86","88","2016-09-22 18:40:00","99"
"13","12","13","15","24","1","0","0","0","0","0","28","41","53","66","81","105","62","2016-09-23 08:00:00","118"
"13","12","13","15","24","0","1","0","0","0","0","28","41","53","66","81","105","62","2016-09-23 08:20:00","135"
"13","12","13","15","24","0","0","1","0","0","0","28","41","53","66","81","105","62","2016-09-23 08:40:00","154"
"13","12","13","15","24","0","0","0","1","0","0","28","41","53","66","81","105","62","2016-09-23 09:00:00","134"
"13","12","13","15","24","0","0","0","0","1","0","28","41","53","66","81","105","62","2016-09-23 09:20:00","137"
"13","12","13","15","24","0","0","0","0","0","1","28","41","53","66","81","105","62","2016-09-23 09:40:00","96"
"22","-13","-5","17","18","1","0","0","0","0","0","98","120","107","102","119","137","113","2016-09-23 17:00:00","86"
"22","-13","-5","17","18","0","1","0","0","0","0","98","120","107","102","119","137","113","2016-09-23 17:20:00","110"
"22","-13","-5","17","18","0","0","1","0","0","0","98","120","107","102","119","137","113","2016-09-23 17:40:00","121"
"22","-13","-5","17","18","0","0","0","1","0","0","98","120","107","102","119","137","113","2016-09-23 18:00:00","100"
"22","-13","-5","17","18","0","0","0","0","1","0","98","120","107","102","119","137","113","2016-09-23 18:20:00","95"
"22","-13","-5","17","18","0","0","0","0","0","1","98","120","107","102","119","137","113","2016-09-23 18:40:00","96"
"27","4","25","-2","24","1","0","0","0","0","0","17","44","48","73","71","95","58","2016-09-24 08:00:00","122"
"27","4","25","-2","24","0","1","0","0","0","0","17","44","48","73","71","95","58","2016-09-24 08:20:00","113"
"27","4","25","-2","24","0","0","1","0","0","0","17","44","48","73","71","95","58","2016-09-24 08:40:00","107"
"27","4","25","-2","24","0","0","0","1","0","0","17","44","48","73","71","95","58","2016-09-24 09:00:00","115"
"27","4","25","-2","24","0","0","0","0","1","0","17","44","48","73","71","95","58","2016-09-24 09:20:00","128"
"27","4","25","-2","24","0","0","0","0","0","1","17","44","48","73","71","95","58","2016-09-24 09:40:00","124"
"30","-29","4","-2","7","1","0","0","0","0","0","104","134","105","109","107","114","112","2016-09-24 17:00:00","87"
"30","-29","4","-2","7","0","1","0","0","0","0","104","134","105","109","107","114","112","2016-09-24 17:20:00","88"
"30","-29","4","-2","7","0","0","1","0","0","0","104","134","105","109","107","114","112","2016-09-24 17:40:00","87"
"30","-29","4","-2","7","0","0","0","1","0","0","104","134","105","109","107","114","112","2016-09-24 18:00:00","57"
"30","-29","4","-2","7","0","0","0","0","1","0","104","134","105","109","107","114","112","2016-09-24 18:20:00","77"
"30","-29","4","-2","7","0","0","0","0","0","1","104","134","105","109","107","114","112","2016-09-24 18:40:00","66"
"7","21","1","22","40","1","0","0","0","0","0","21","28","49","50","72","112","55","2016-09-25 08:00:00","112"
"7","21","1","22","40","0","1","0","0","0","0","21","28","49","50","72","112","55","2016-09-25 08:20:00","111"
"7","21","1","22","40","0","0","1","0","0","0","21","28","49","50","72","112","55","2016-09-25 08:40:00","120"
"7","21","1","22","40","0","0","0","1","0","0","21","28","49","50","72","112","55","2016-09-25 09:00:00","108"
"7","21","1","22","40","0","0","0","0","1","0","21","28","49","50","72","112","55","2016-09-25 09:20:00","140"
"7","21","1","22","40","0","0","0","0","0","1","21","28","49","50","72","112","55","2016-09-25 09:40:00","102"
"-3","-12","2","-9","1","1","0","0","0","0","0","122","119","107","109","100","101","109","2016-09-25 17:00:00","118"
"-3","-12","2","-9","1","0","1","0","0","0","0","122","119","107","109","100","101","109","2016-09-25 17:20:00","84"
"-3","-12","2","-9","1","0","0","1","0","0","0","122","119","107","109","100","101","109","2016-09-25 17:40:00","82"
"-3","-12","2","-9","1","0","0","0","1","0","0","122","119","107","109","100","101","109","2016-09-25 18:00:00","75"
"-3","-12","2","-9","1","0","0","0","0","1","0","122","119","107","109","100","101","109","2016-09-25 18:20:00","88"
"-3","-12","2","-9","1","0","0","0","0","0","1","122","119","107","109","100","101","109","2016-09-25 18:40:00","71"
"27","17","17","4","50","1","0","0","0","0","0","22","49","66","83","87","137","74","2016-09-26 08:00:00","138"
"27","17","17","4","50","0","1","0","0","0","0","22","49","66","83","87","137","74","2016-09-26 08:20:00","164"
"27","17","17","4","50","0","0","1","0","0","0","22","49","66","83","87","137","74","2016-09-26 08:40:00","150"
"27","17","17","4","50","0","0","0","1","0","0","22","49","66","83","87","137","74","2016-09-26 09:00:00","145"
"27","17","17","4","50","0","0","0","0","1","0","22","49","66","83","87","137","74","2016-09-26 09:20:00","113"
"27","17","17","4","50","0","0","0","0","0","1","22","49","66","83","87","137","74","2016-09-26 09:40:00","104"
"-25","16","-11","7","-11","1","0","0","0","0","0","102","77","93","82","89","78","86","2016-09-26 17:00:00","85"
"-25","16","-11","7","-11","0","1","0","0","0","0","102","77","93","82","89","78","86","2016-09-26 17:20:00","90"
"-25","16","-11","7","-11","0","0","1","0","0","0","102","77","93","82","89","78","86","2016-09-26 17:40:00","82"
"-25","16","-11","7","-11","0","0","0","1","0","0","102","77","93","82","89","78","86","2016-09-26 18:00:00","91"
"-25","16","-11","7","-11","0","0","0","0","1","0","102","77","93","82","89","78","86","2016-09-26 18:20:00","55"
"-25","16","-11","7","-11","0","0","0","0","0","1","102","77","93","82","89","78","86","2016-09-26 18:40:00","70"
"17","11","18","2","24","1","0","0","0","0","0","25","42","53","71","73","97","60","2016-09-27 08:00:00","96"
"17","11","18","2","24","0","1","0","0","0","0","25","42","53","71","73","97","60","2016-09-27 08:20:00","118"
"17","11","18","2","24","0","0","1","0","0","0","25","42","53","71","73","97","60","2016-09-27 08:40:00","144"
"17","11","18","2","24","0","0","0","1","0","0","25","42","53","71","73","97","60","2016-09-27 09:00:00","117"
"17","11","18","2","24","0","0","0","0","1","0","25","42","53","71","73","97","60","2016-09-27 09:20:00","109"
"17","11","18","2","24","0","0","0","0","0","1","25","42","53","71","73","97","60","2016-09-27 09:40:00","94"
"31","-36","2","19","-7","1","0","0","0","0","0","75","106","70","72","91","84","83","2016-09-27 17:00:00","76"
"31","-36","2","19","-7","0","1","0","0","0","0","75","106","70","72","91","84","83","2016-09-27 17:20:00","73"
"31","-36","2","19","-7","0","0","1","0","0","0","75","106","70","72","91","84","83","2016-09-27 17:40:00","82"
"31","-36","2","19","-7","0","0","0","1","0","0","75","106","70","72","91","84","83","2016-09-27 18:00:00","83"
"31","-36","2","19","-7","0","0","0","0","1","0","75","106","70","72","91","84","83","2016-09-27 18:20:00","81"
"31","-36","2","19","-7","0","0","0","0","0","1","75","106","70","72","91","84","83","2016-09-27 18:40:00","83"
"12","7","32","-17","25","1","0","0","0","0","0","24","36","43","75","58","83","53","2016-09-28 08:00:00","110"
"12","7","32","-17","25","0","1","0","0","0","0","24","36","43","75","58","83","53","2016-09-28 08:20:00","132"
"12","7","32","-17","25","0","0","1","0","0","0","24","36","43","75","58","83","53","2016-09-28 08:40:00","131"
"12","7","32","-17","25","0","0","0","1","0","0","24","36","43","75","58","83","53","2016-09-28 09:00:00","143"
"12","7","32","-17","25","0","0","0","0","1","0","24","36","43","75","58","83","53","2016-09-28 09:20:00","132"
"12","7","32","-17","25","0","0","0","0","0","1","24","36","43","75","58","83","53","2016-09-28 09:40:00","84"
"3","0","-5","10","-3","1","0","0","0","0","0","83","86","86","81","91","88","85","2016-09-28 17:00:00","86"
"3","0","-5","10","-3","0","1","0","0","0","0","83","86","86","81","91","88","85","2016-09-28 17:20:00","73"
"3","0","-5","10","-3","0","0","1","0","0","0","83","86","86","81","91","88","85","2016-09-28 17:40:00","76"
"3","0","-5","10","-3","0","0","0","1","0","0","83","86","86","81","91","88","85","2016-09-28 18:00:00","68"
"3","0","-5","10","-3","0","0","0","0","1","0","83","86","86","81","91","88","85","2016-09-28 18:20:00","56"
"3","0","-5","10","-3","0","0","0","0","0","1","83","86","86","81","91","88","85","2016-09-28 18:40:00","59"
"9","7","16","7","5","1","0","0","0","0","0","16","25","32","48","55","60","39","2016-09-29 08:00:00","103"
"9","7","16","7","5","0","1","0","0","0","0","16","25","32","48","55","60","39","2016-09-29 08:20:00","105"
"9","7","16","7","5","0","0","1","0","0","0","16","25","32","48","55","60","39","2016-09-29 08:40:00","123"
"9","7","16","7","5","0","0","0","1","0","0","16","25","32","48","55","60","39","2016-09-29 09:00:00","130"
"9","7","16","7","5","0","0","0","0","1","0","16","25","32","48","55","60","39","2016-09-29 09:20:00","111"
"9","7","16","7","5","0","0","0","0","0","1","16","25","32","48","55","60","39","2016-09-29 09:40:00","121"
"-7","11","-3","16","-24","1","0","0","0","0","0","93","86","97","94","110","86","94","2016-09-29 17:00:00","96"
"-7","11","-3","16","-24","0","1","0","0","0","0","93","86","97","94","110","86","94","2016-09-29 17:20:00","107"
"-7","11","-3","16","-24","0","0","1","0","0","0","93","86","97","94","110","86","94","2016-09-29 17:40:00","111"
"-7","11","-3","16","-24","0","0","0","1","0","0","93","86","97","94","110","86","94","2016-09-29 18:00:00","76"
"-7","11","-3","16","-24","0","0","0","0","1","0","93","86","97","94","110","86","94","2016-09-29 18:20:00","68"
"-7","11","-3","16","-24","0","0","0","0","0","1","93","86","97","94","110","86","94","2016-09-29 18:40:00","56"
"23","0","24","2","14","1","0","0","0","0","0","21","44","44","68","70","84","55","2016-09-30 08:00:00","113"
"23","0","24","2","14","0","1","0","0","0","0","21","44","44","68","70","84","55","2016-09-30 08:20:00","121"
"23","0","24","2","14","0","0","1","0","0","0","21","44","44","68","70","84","55","2016-09-30 08:40:00","147"
"23","0","24","2","14","0","0","0","1","0","0","21","44","44","68","70","84","55","2016-09-30 09:00:00","116"
"23","0","24","2","14","0","0","0","0","1","0","21","44","44","68","70","84","55","2016-09-30 09:20:00","131"
"23","0","24","2","14","0","0","0","0","0","1","21","44","44","68","70","84","55","2016-09-30 09:40:00","120"
"28","-5","-26","22","-4","1","0","0","0","0","0","91","119","114","88","110","106","104","2016-09-30 17:00:00","73"
"28","-5","-26","22","-4","0","1","0","0","0","0","91","119","114","88","110","106","104","2016-09-30 17:20:00","111"
"28","-5","-26","22","-4","0","0","1","0","0","0","91","119","114","88","110","106","104","2016-09-30 17:40:00","116"
"28","-5","-26","22","-4","0","0","0","1","0","0","91","119","114","88","110","106","104","2016-09-30 18:00:00","32"
"28","-5","-26","22","-4","0","0","0","0","1","0","91","119","114","88","110","106","104","2016-09-30 18:20:00","45"
"28","-5","-26","22","-4","0","0","0","0","0","1","91","119","114","88","110","106","104","2016-09-30 18:40:00","26"
"8","-6","2","-3","13","1","0","0","0","0","0","11","19","13","15","12","25","15","2016-10-01 08:00:00","18"
"8","-6","2","-3","13","0","1","0","0","0","0","11","19","13","15","12","25","15","2016-10-01 08:20:00","12"
"8","-6","2","-3","13","0","0","1","0","0","0","11","19","13","15","12","25","15","2016-10-01 08:40:00","17"
"8","-6","2","-3","13","0","0","0","1","0","0","11","19","13","15","12","25","15","2016-10-01 09:00:00","15"
"8","-6","2","-3","13","0","0","0","0","1","0","11","19","13","15","12","25","15","2016-10-01 09:20:00","8"
"8","-6","2","-3","13","0","0","0","0","0","1","11","19","13","15","12","25","15","2016-10-01 09:40:00","16"
"-4","7","-12","0","1","1","0","0","0","0","0","17","13","20","8","8","9","12","2016-10-01 17:00:00","11"
"-4","7","-12","0","1","0","1","0","0","0","0","17","13","20","8","8","9","12","2016-10-01 17:20:00","12"
"-4","7","-12","0","1","0","0","1","0","0","0","17","13","20","8","8","9","12","2016-10-01 17:40:00","6"
"-4","7","-12","0","1","0","0","0","1","0","0","17","13","20","8","8","9","12","2016-10-01 18:00:00","11"
"-4","7","-12","0","1","0","0","0","0","1","0","17","13","20","8","8","9","12","2016-10-01 18:20:00","6"
"-4","7","-12","0","1","0","0","0","0","0","1","17","13","20","8","8","9","12","2016-10-01 18:40:00","6"
"12","-8","4","4","-2","1","0","0","0","0","0","4","16","8","12","16","14","11","2016-10-02 08:00:00","13"
"12","-8","4","4","-2","0","1","0","0","0","0","4","16","8","12","16","14","11","2016-10-02 08:20:00","14"
"12","-8","4","4","-2","0","0","1","0","0","0","4","16","8","12","16","14","11","2016-10-02 08:40:00","8"
"12","-8","4","4","-2","0","0","0","1","0","0","4","16","8","12","16","14","11","2016-10-02 09:00:00","24"
"12","-8","4","4","-2","0","0","0","0","1","0","4","16","8","12","16","14","11","2016-10-02 09:20:00","20"
"12","-8","4","4","-2","0","0","0","0","0","1","4","16","8","12","16","14","11","2016-10-02 09:40:00","13"
"-2","8","-16","4","5","1","0","0","0","0","0","20","18","26","10","14","19","17","2016-10-02 17:00:00","7"
"-2","8","-16","4","5","0","1","0","0","0","0","20","18","26","10","14","19","17","2016-10-02 17:20:00","18"
"-2","8","-16","4","5","0","0","1","0","0","0","20","18","26","10","14","19","17","2016-10-02 17:40:00","9"
"-2","8","-16","4","5","0","0","0","1","0","0","20","18","26","10","14","19","17","2016-10-02 18:00:00","8"
"-2","8","-16","4","5","0","0","0","0","1","0","20","18","26","10","14","19","17","2016-10-02 18:20:00","15"
"-2","8","-16","4","5","0","0","0","0","0","1","20","18","26","10","14","19","17","2016-10-02 18:40:00","5"
"12","0","-7","2","3","1","0","0","0","0","0","6","18","18","11","13","16","13","2016-10-03 08:00:00","15"
"12","0","-7","2","3","0","1","0","0","0","0","6","18","18","11","13","16","13","2016-10-03 08:20:00","16"
"12","0","-7","2","3","0","0","1","0","0","0","6","18","18","11","13","16","13","2016-10-03 08:40:00","20"
"12","0","-7","2","3","0","0","0","1","0","0","6","18","18","11","13","16","13","2016-10-03 09:00:00","19"
"12","0","-7","2","3","0","0","0","0","1","0","6","18","18","11","13","16","13","2016-10-03 09:20:00","23"
"12","0","-7","2","3","0","0","0","0","0","1","6","18","18","11","13","16","13","2016-10-03 09:40:00","17"
"14","-13","-1","-4","3","1","0","0","0","0","0","23","37","24","23","19","22","24","2016-10-03 17:00:00","14"
"14","-13","-1","-4","3","0","1","0","0","0","0","23","37","24","23","19","22","24","2016-10-03 17:20:00","9"
"14","-13","-1","-4","3","0","0","1","0","0","0","23","37","24","23","19","22","24","2016-10-03 17:40:00","7"
"14","-13","-1","-4","3","0","0","0","1","0","0","23","37","24","23","19","22","24","2016-10-03 18:00:00","12"
"14","-13","-1","-4","3","0","0","0","0","1","0","23","37","24","23","19","22","24","2016-10-03 18:20:00","20"
"14","-13","-1","-4","3","0","0","0","0","0","1","23","37","24","23","19","22","24","2016-10-03 18:40:00","11"
"12","-7","-5","9","4","1","0","0","0","0","0","6","18","11","6","15","19","12","2016-10-04 08:00:00","15"
"12","-7","-5","9","4","0","1","0","0","0","0","6","18","11","6","15","19","12","2016-10-04 08:20:00","20"
"12","-7","-5","9","4","0","0","1","0","0","0","6","18","11","6","15","19","12","2016-10-04 08:40:00","35"
"12","-7","-5","9","4","0","0","0","1","0","0","6","18","11","6","15","19","12","2016-10-04 09:00:00","26"
"12","-7","-5","9","4","0","0","0","0","1","0","6","18","11","6","15","19","12","2016-10-04 09:20:00","25"
"12","-7","-5","9","4","0","0","0","0","0","1","6","18","11","6","15","19","12","2016-10-04 09:40:00","23"
"9","-4","-8","-1","5","1","0","0","0","0","0","19","28","24","16","15","20","20","2016-10-04 17:00:00","8"
"9","-4","-8","-1","5","0","1","0","0","0","0","19","28","24","16","15","20","20","2016-10-04 17:20:00","7"
"9","-4","-8","-1","5","0","0","1","0","0","0","19","28","24","16","15","20","20","2016-10-04 17:40:00","18"
"9","-4","-8","-1","5","0","0","0","1","0","0","19","28","24","16","15","20","20","2016-10-04 18:00:00","15"
"9","-4","-8","-1","5","0","0","0","0","1","0","19","28","24","16","15","20","20","2016-10-04 18:20:00","11"
"9","-4","-8","-1","5","0","0","0","0","0","1","19","28","24","16","15","20","20","2016-10-04 18:40:00","7"
"7","-6","1","-1","-2","1","0","0","0","0","0","13","20","14","15","14","12","14","2016-10-05 08:00:00","20"
"7","-6","1","-1","-2","0","1","0","0","0","0","13","20","14","15","14","12","14","2016-10-05 08:20:00","22"
"7","-6","1","-1","-2","0","0","1","0","0","0","13","20","14","15","14","12","14","2016-10-05 08:40:00","24"
"7","-6","1","-1","-2","0","0","0","1","0","0","13","20","14","15","14","12","14","2016-10-05 09:00:00","35"
"7","-6","1","-1","-2","0","0","0","0","1","0","13","20","14","15","14","12","14","2016-10-05 09:20:00","34"
"7","-6","1","-1","-2","0","0","0","0","0","1","13","20","14","15","14","12","14","2016-10-05 09:40:00","20"
"-1","3","8","-3","-12","1","0","0","0","0","0","19","18","21","29","26","14","21","2016-10-05 17:00:00","8"
"-1","3","8","-3","-12","0","1","0","0","0","0","19","18","21","29","26","14","21","2016-10-05 17:20:00","16"
"-1","3","8","-3","-12","0","0","1","0","0","0","19","18","21","29","26","14","21","2016-10-05 17:40:00","12"
"-1","3","8","-3","-12","0","0","0","1","0","0","19","18","21","29","26","14","21","2016-10-05 18:00:00","10"
"-1","3","8","-3","-12","0","0","0","0","1","0","19","18","21","29","26","14","21","2016-10-05 18:20:00","5"
"-1","3","8","-3","-12","0","0","0","0","0","1","19","18","21","29","26","14","21","2016-10-05 18:40:00","9"
"-3","10","2","-5","-1","1","0","0","0","0","0","13","10","20","22","17","16","16","2016-10-06 08:00:00","21"
"-3","10","2","-5","-1","0","1","0","0","0","0","13","10","20","22","17","16","16","2016-10-06 08:20:00","18"
"-3","10","2","-5","-1","0","0","1","0","0","0","13","10","20","22","17","16","16","2016-10-06 08:40:00","25"
"-3","10","2","-5","-1","0","0","0","1","0","0","13","10","20","22","17","16","16","2016-10-06 09:00:00","28"
"-3","10","2","-5","-1","0","0","0","0","1","0","13","10","20","22","17","16","16","2016-10-06 09:20:00","19"
"-3","10","2","-5","-1","0","0","0","0","0","1","13","10","20","22","17","16","16","2016-10-06 09:40:00","28"
"7","-9","-4","2","1","1","0","0","0","0","0","23","30","21","17","19","20","21","2016-10-06 17:00:00","17"
"7","-9","-4","2","1","0","1","0","0","0","0","23","30","21","17","19","20","21","2016-10-06 17:20:00","10"
"7","-9","-4","2","1","0","0","1","0","0","0","23","30","21","17","19","20","21","2016-10-06 17:40:00","16"
"7","-9","-4","2","1","0","0","0","1","0","0","23","30","21","17","19","20","21","2016-10-06 18:00:00","12"
"7","-9","-4","2","1","0","0","0","0","1","0","23","30","21","17","19","20","21","2016-10-06 18:20:00","12"
"7","-9","-4","2","1","0","0","0","0","0","1","23","30","21","17","19","20","21","2016-10-06 18:40:00","3"
"19","-9","0","-4","4","1","0","0","0","0","0","10","29","20","20","16","20","19","2016-10-07 08:00:00","19"
"19","-9","0","-4","4","0","1","0","0","0","0","10","29","20","20","16","20","19","2016-10-07 08:20:00","32"
"19","-9","0","-4","4","0","0","1","0","0","0","10","29","20","20","16","20","19","2016-10-07 08:40:00","19"
"19","-9","0","-4","4","0","0","0","1","0","0","10","29","20","20","16","20","19","2016-10-07 09:00:00","32"
"19","-9","0","-4","4","0","0","0","0","1","0","10","29","20","20","16","20","19","2016-10-07 09:20:00","32"
"19","-9","0","-4","4","0","0","0","0","0","1","10","29","20","20","16","20","19","2016-10-07 09:40:00","28"
"-8","9","-16","1","12","1","0","0","0","0","0","28","20","29","13","14","26","21","2016-10-07 17:00:00","12"
"-8","9","-16","1","12","0","1","0","0","0","0","28","20","29","13","14","26","21","2016-10-07 17:20:00","14"
"-8","9","-16","1","12","0","0","1","0","0","0","28","20","29","13","14","26","21","2016-10-07 17:40:00","16"
"-8","9","-16","1","12","0","0","0","1","0","0","28","20","29","13","14","26","21","2016-10-07 18:00:00","13"
"-8","9","-16","1","12","0","0","0","0","1","0","28","20","29","13","14","26","21","2016-10-07 18:20:00","13"
"-8","9","-16","1","12","0","0","0","0","0","1","28","20","29","13","14","26","21","2016-10-07 18:40:00","12"
"17","11","20","20","26","1","0","0","0","0","0","11","28","39","59","79","105","53","2016-10-08 08:00:00","128"
"17","11","20","20","26","0","1","0","0","0","0","11","28","39","59","79","105","53","2016-10-08 08:20:00","129"
"17","11","20","20","26","0","0","1","0","0","0","11","28","39","59","79","105","53","2016-10-08 08:40:00","142"
"17","11","20","20","26","0","0","0","1","0","0","11","28","39","59","79","105","53","2016-10-08 09:00:00","132"
"17","11","20","20","26","0","0","0","0","1","0","11","28","39","59","79","105","53","2016-10-08 09:20:00","127"
"17","11","20","20","26","0","0","0","0","0","1","11","28","39","59","79","105","53","2016-10-08 09:40:00","101"
"-2","2","-15","25","-6","1","0","0","0","0","0","94","92","94","79","104","98","93","2016-10-08 17:00:00","87"
"-2","2","-15","25","-6","0","1","0","0","0","0","94","92","94","79","104","98","93","2016-10-08 17:20:00","88"
"-2","2","-15","25","-6","0","0","1","0","0","0","94","92","94","79","104","98","93","2016-10-08 17:40:00","89"
"-2","2","-15","25","-6","0","0","0","1","0","0","94","92","94","79","104","98","93","2016-10-08 18:00:00","61"
"-2","2","-15","25","-6","0","0","0","0","1","0","94","92","94","79","104","98","93","2016-10-08 18:20:00","71"
"-2","2","-15","25","-6","0","0","0","0","0","1","94","92","94","79","104","98","93","2016-10-08 18:40:00","81"
"17","13","2","14","18","1","0","0","0","0","0","16","33","46","48","62","80","47","2016-10-09 08:00:00","112"
"17","13","2","14","18","0","1","0","0","0","0","16","33","46","48","62","80","47","2016-10-09 08:20:00","109"
"17","13","2","14","18","0","0","1","0","0","0","16","33","46","48","62","80","47","2016-10-09 08:40:00","105"
"17","13","2","14","18","0","0","0","1","0","0","16","33","46","48","62","80","47","2016-10-09 09:00:00","109"
"17","13","2","14","18","0","0","0","0","1","0","16","33","46","48","62","80","47","2016-10-09 09:20:00","102"
"17","13","2","14","18","0","0","0","0","0","1","16","33","46","48","62","80","47","2016-10-09 09:40:00","82"
"-2","-6","10","1","11","1","0","0","0","0","0","97","95","89","99","100","111","98","2016-10-09 17:00:00","76"
"-2","-6","10","1","11","0","1","0","0","0","0","97","95","89","99","100","111","98","2016-10-09 17:20:00","91"
"-2","-6","10","1","11","0","0","1","0","0","0","97","95","89","99","100","111","98","2016-10-09 17:40:00","93"
"-2","-6","10","1","11","0","0","0","1","0","0","97","95","89","99","100","111","98","2016-10-09 18:00:00","70"
"-2","-6","10","1","11","0","0","0","0","1","0","97","95","89","99","100","111","98","2016-10-09 18:20:00","80"
